순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","자기계발","남자의 물건","895093566X","9788950935665","13320","21세기북스","김정운 지음","15,000","13,500","1,500","10%","750점","20120207","10886"
"2","자기계발","FBI 행동의 심리학","8901110806","9788901110806","03320","리더스북","조 내버로 & 마빈 칼린스 지음, 박정길 옮김","14,000","12,600","1,400","10%","700점","20100913","22197"
"3","자기계발","어떻게 원하는 것을 얻는가","8933870180","9788933870181","03320","8.0","스튜어트 다이아몬드 지음, 김태훈 옮김","15,000","13,500","1,500","10%","750점","20111130","31277"
"4","자기계발","인생이 빛나는 정리의 마법","8984056723","9788984056725","03320","더난출판사","곤도 마리에 지음, 홍성민 옮김","13,000","11,700","1,300","10%","650점","20120413","7251"
"5","자기계발","꿈꾸는 다락방","8974254891","9788974254896","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20070521","46807"
"6","자기계발","생각 버리기 연습","8950926296","9788950926298","03400","21세기북스","코이케 류노스케 지음, 유윤한 옮김","12,000","10,800","1,200","10%","600점","20100910","21431"
"7","자기계발","하루 15분 정리의 힘","8960865273","9788960865273","13320","위즈덤하우스","윤선현 지음","13,800","12,420","1,380","10%","690점","20120323","10411"
"8","자기계발","노는 만큼 성공한다","8950933055","9788950933050","13320","21세기북스","김정운 지음","15,000","13,500","1,500","10%","750점","20110916","7104"
"9","자기계발","리딩으로 리드하라","8954613020","9788954613026","03320","문학동네","이지성 지음","15,000","13,500","1,500","10%","750점","20101117","28753"
"10","자기계발","시골의사 박경철의 자기혁명","8901130467","9788901130460","03320","리더스북","박경철 지음","16,000","14,400","1,600","10%","800점","20110930","25946"
"11","자기계발","아플 수도 없는 마흔이다","8947528420","9788947528429","13840","한국경제신문","이의수 지음","13,000","11,700","1,300","10%","650점","20120315","2226"
"12","자기계발","나는 까칠하게 살기로 했다","899674641X","9788996746416","03320","센추리원","양창순 지음","15,000","13,500","1,500","10%","750점","20120201","13807"
"13","자기계발","프레임","895091154X","9788950911546","03320","21세기북스","최인철 지음","10,000","9,000","1,000","10%","500점","20070608","15693"
"14","자기계발","가끔은 제정신","8965700612","9788965700616","03180","쌤앤파커스","허태균 지음","14,000","12,600","1,400","10%","700점","20120210","2441"
"15","자기계발","독서 천재가 된 홍대리","896370632X","9788963706320","03320","다산라이프","이지성.정회일 지음","13,000","11,700","1,300","10%","650점","20110829","13722"
"16","자기계발","마흔, 논어를 읽어야 할 시간","8950933403","9788950933401","03320","21세기북스","신정근 지음","15,000","13,500","1,500","10%","750점","20111005","12698"
"17","자기계발","중년수업","896086515X","9788960865150","13320","위즈덤하우스","가와기타 요시노리 지음, 장은주 옮김","13,800","12,420","1,380","10%","690점","20120313","1040"
"18","자기계발","왓칭 Watching","893570346X","9788935703463","03320","정신세계사","김상운 지음","13,000","11,700","1,300","10%","650점","20110412","23023"
"19","자기계발","당신은 행복한가","8993838216","9788993838213","03840","문학의숲","달라이 라마.하워드 커틀러 지음, 류시화 옮김","15,000","13,500","1,500","10%","750점","20120412","1431"
"20","자기계발","스티브 잡스 (양장본)","8937483947","9788937483943","03320","민음사","월터 아이작슨 지음, 안진환 옮김","25,000","22,500","2,500","10%","1,250점","20111024","24400"
"21","자기계발","꿈꾸는 다락방 2 - 실천편","8974255286","9788974255282","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20080728","11045"
"22","자기계발","Rush 러쉬!","8935209198","9788935209194","03320","청림출판","토드 부크홀츠 지음, 장석훈 옮김","15,000","13,500","1,500","10%","750점","20120416","1200"
"23","자기계발","마흔, 시간은 갈수록 내 편이다","8965131618","9788965131618","03320","아름다운사람들","하이힐과 고무장갑 지음","13,800","12,420","1,380","10%","690점","20120322","819"
"24","자기계발","멈추지 마, 다시 꿈부터 써봐","8901107589","9788901107585","03810","웅진지식하우스","김수영 지음","12,000","10,800","1,200","10%","600점","20100430","13755"
"25","자기계발","세상의 모든 거북이들에게","895659189X","9788956591896","13320","예문","로버트 링거 지음, 최송아 옮김","13,500","12,150","1,350","10%","670점","20120326","942"
"26","자기계발","카네기 인간관계론 (반양장)","8956370591","9788956370590","04320","씨앗을뿌리는사람","데일 카네기 지음, 최염순 옮김","12,000","10,800","1,200","10%","600점","20041125","36897"
"27","자기계발","청춘아, 가슴 뛰는 일을 찾아라","8926393224","9788926393222","03810","서울문화사","김해영 지음","12,800","11,520","1,280","10%","640점","20120229","1248"
"28","자기계발","독립연습","6000535462","9788962603491","03180","생각연구소","황상민 지음","13,000","11,700","1,300","10%","650점","20120316","1412"
"29","자기계발","퇴근 후 이기적인 반란","8994792260","9788994792262","13320","팬덤북스","윤정은 지음","13,500","12,150","1,350","10%","670점","20120125","567"
"30","자기계발","콜드리딩","8901057824","9788901057828","13800","웅진윙스","이시이 히로유키 지음, 김윤희 옮김","9,800","8,820","980","10%","490점","20060721","5933"
"31","자기계발","여자라면 힐러리처럼","8992555539","9788992555531","03320","다산북스","이지성 지음","12,000","10,800","1,200","10%","600점","20120330","8862"
"32","자기계발","내 가슴을 다시 뛰게 할 잊혀진 질문","8976777182","9788976777188","03320","명진출판사","차동엽 지음","16,000","14,400","1,600","10%","800점","20111229","2994"
"33","자기계발","글쓰기 정석","8990991439","9788990991430","03800","경향미디어","배상복 지음","12,000","10,800","1,200","10%","600점","20061124","6151"
"34","자기계발","프루스트가 우리의 삶을 바꾸는 방법들","8986836408","9788986836400","03840","청미래","알랭 드 보통 지음, 박중서 옮김","12,000","10,800","1,200","10%","600점","20100702","4289"
"35","자기계발","가치 있게 나이 드는 법","8927800761","9788927800767","03810","중앙books(중앙북스)","전혜성 지음","12,000","10,800","1,200","10%","600점","20100904","1850"
"36","자기계발","스토리가 스펙을 이긴다","8901106434","9788901106434","03320","갤리온","김정태 지음","14,000","12,600","1,400","10%","700점","20100331","3906"
"37","자기계발","서른엔 행복해지기로 했다","8952764625","9788952764621","13810","미호","김신회 지음","13,000","11,700","1,300","10%","650점","20120222","1433"
"38","자기계발","모세처럼 기도하고 여호수아처럼 실행하라","8927803205","9788927803201","03200","중앙books(중앙북스)","전옥표 지음","13,000","11,700","1,300","10%","650점","20120406","645"
"39","자기계발","40대, 다시 한 번 공부에 미쳐라","8975045684","9788975045684","03320","함께북스","김병완 지음","14,000","12,600","1,400","10%","700점","20120206","1318"
"40","자기계발","죽기 전에 답해야 할 101가지 질문","8994013482","9788994013480","13320","토네이도","잭 캔필드 & 마크 빅터 한센 지음, 류지원 옮김","16,000","14,400","1,600","10%","800점","20120319","751"
"41","자기계발","고전혁명","8996792918","9788996792918","03320","생각정원","이지성.황광우 지음","14,000","12,600","1,400","10%","700점","20120210","2238"
"42","자기계발","시크릿","8952206509","9788952206503","03320","살림Biz","론다 번 지음, 김우열 옮김","13,800","12,420","1,380","10%","690점","20070622","113250"
"43","자기계발","무지개 원리","8974255898","9788974255893","13320","국일미디어(국일출판사)","차동엽 지음","14,800","13,320","1,480","10%","740점","20120425","3980"
"44","자기계발","사람의 마음이 읽힌다","8965180279","9788965180272","13320","경향미디어","이태혁 지음","13,500","12,150","1,350","10%","670점","20110530","4167"
"45","자기계발","건투를 빈다","8971847980","9788971847985","03810","푸른숲","김어준 지음, 현태준 그림","15,800","14,220","1,580","10%","790점","20081110","8410"
"46","자기계발","미스터리 메써드","899629750X","9788996297505","03300","14차원엔터프라이즈","미스터리 지음, MM프로젝트팀 옮김","20,000","19,000","1,000","5%","570점","20091030","3450"
"47","자기계발","우리는 어떻게 설득당하는가","8960865206","9788960865204","03320","위즈덤하우스","조 내버로 & 토니 시아라 포인터 지음, 장세현 옮김","15,000","13,500","1,500","10%","750점","20120222","908"
"48","자기계발","18시간 몰입의 법칙","8979521065","9788979521061","03320","맑은소리","이지성 지음","11,000","9,900","1,100","10%","550점","20091101","4369"
"49","자기계발","생각 버리기 연습 2","8950936658","9788950936655","13040","21세기북스","코이케 류노스케 지음, 양영철 옮김, 스즈키 도모코 그림","12,000","10,800","1,200","10%","600점","20120423","1012"
"50","자기계발","언니의 비밀통장","8950935430","9788950935436","13320","21세기북스","허서윤.신찬옥 지음","13,000","11,700","1,300","10%","650점","20120130","1630"
"51","자기계발","숲에게 길을 묻다","8993642052","9788993642056","03320","비아북","김용규 지음","12,000","10,800","1,200","10%","600점","20090410","1201"
"52","자기계발","아웃라이어","8934933151","9788934933151","03320","김영사","말콤 글래드웰 지음, 노정태 옮김, 최인철 감수","13,000","11,700","1,300","10%","650점","20090115","24417"
"53","자기계발","화성에서 온 남자 금성에서 온 여자","8990514401","9788990514400","03840","동녘라이프(친구미디어)","존 그레이 지음, 김경숙 옮김","13,000","11,700","1,300","10%","650점","20060630","19239"
"54","자기계발","사기 성공학","8937484471","9788937484476","03320","민음사","김원중 지음","15,000","13,500","1,500","10%","750점","20120319","244"
"55","자기계발","공병호의 고전강독 1","8965743346","9788965743347","03320","해냄","공병호 지음","14,800","13,320","1,480","10%","740점","20120323","458"
"56","자기계발","꿈꾸는 다락방 Special edition","8974255499","9788974255497","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20091019","3372"
"57","자기계발","나승연의 프레젠테이션","8950935937","9788950935931","13320","21세기북스","나승연 지음","15,000","13,500","1,500","10%","750점","20120305","572"
"58","자기계발","혼자 사는 즐거움","8994013407","9788994013404","13320","토네이도","사라 밴 브레스낙 지음, 신승미 옮김","15,000","13,500","1,500","10%","750점","20110801","6155"
"59","자기계발","기획이란 무엇인가","8994651039","9788994651033","03320","페가수스","길영로 지음","15,000","13,500","1,500","10%","750점","20120220","1484"
"60","자기계발","365 한 줄 고전 (양장)","8994643168","9788994643168","13320","라이온북스","이상민 지음","11,500","10,350","1,150","10%","570점","20111230","1068"
"61","자기계발","나는 세계 일주로 경제를 배웠다","8901110695","9788901110691","03840","갤리온","코너 우드먼 지음, 홍선영 옮김","13,800","12,420","1,380","10%","690점","20110325","4887"
"62","자기계발","허리베개 다이어트","895864298X","9788958642985","13690","SISO Books","후쿠츠지 도시키 지음, 박은희 옮김","13,000","11,700","1,300","10%","650점","20120215","1141"
"63","자기계발","사람을 읽는 기술","8960862673","9788960862678","13320","위즈덤하우스","이태혁 지음","12,000","10,800","1,200","10%","600점","20100619","1402"
"64","자기계발","명상 고전 + 내 인생의 가장 행복한 30분 세트","8996768820","9788996768821","13320","북씽크","박상하.나도향.이효석 외 지음","25,000","22,500","2,500","10%","1,250점","20120315","128"
"65","자기계발","자존감","8990984610","9788990984616","03320","비전과리더십","이무석 지음","14,000","12,600","1,400","10%","700점","20091001","8501"
"66","자기계발","스눕","8947527548","9788947527545","03320","한국경제신문","샘 고슬링 지음, 김선아 옮김, 황상민 감수","16,000","14,400","1,600","10%","800점","20100510","9410"
"67","자기계발","심리학이 서른 살에게 답하다","8901093987","9788901093987","03180","걷는나무","김혜남 지음","12,000","10,800","1,200","10%","600점","20090430","7072"
"68","자기계발","너무 일찍 나이 들어버린 너무 늦게 깨달아버린","8901051656","9788901051659","04840","리더스북","고든 리빙스턴 지음, 노혜숙 옮김","10,000","9,000","1,000","10%","500점","20050920","5774"
"69","자기계발","30년만의 휴식","8990984025","9788990984029","03320","비전과리더십","이무석 지음","16,000","14,400","1,600","10%","800점","20060509","13049"
"70","자기계발","천 개의 문제, 하나의 해답","8956055831","9788956055831","03810","북하우스","문요한 지음","15,000","13,500","1,500","10%","750점","20120403","949"
"71","자기계발","나는 왜 눈치를 보는가","8991319807","9788991319806","03180","고즈윈","가토 다이조 지음, 이인애.박은정 옮김","11,500","10,350","1,150","10%","570점","20061205","2958"
"72","자기계발","좋은글대사전","8996654868","9788996654865","13810","북씽크","이민홍 지음","28,000","25,200","2,800","10%","1,400점","20111215","1222"
"73","자기계발","마흔에 읽는 손자병법","8965960126","9788965960126","03320","흐름출판","강상구 지음","14,000","12,600","1,400","10%","700점","20110720","8959"
"74","자기계발","10대를 위한 가슴이 시키는 일","8994943145","9788994943145","13320","판테온하우스","김이율 지음","12,800","11,520","1,280","10%","640점","20110610","1967"
"75","자기계발","정진홍의 사람공부","8950936224","9788950936228","13320","21세기북스","정진홍 지음","15,000","13,500","1,500","10%","750점","20120327","133"
"76","자기계발","유머 긍정力","8964231309","9788964231302","13810","작은씨앗","최규상 지음","13,500","12,150","1,350","10%","670점","20110707","748"
"77","자기계발","관계의 심리학","8990991676","9788990991676","03320","경향미디어","이철우 지음","12,000","10,800","1,200","10%","600점","20081013","8429"
