순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","자기계발","습관의 힘","890115059X","9788901150598","03320","갤리온","찰스 두히그 지음, 강주헌 옮김","16,000","14,400","1,600","10%","800점","20121030","22860"
"2","자기계발","언니의 독설","8950940760","9788950940768","03320","21세기북스","김미경 지음","16,000","14,400","1,600","10%","800점","20121012","8430"
"3","자기계발","멈추지 마, 다시 꿈부터 써봐","8901107589","9788901107585","03810","웅진지식하우스","김수영 지음","12,000","10,800","1,200","10%","600점","20100430","13755"
"4","자기계발","미생 3","8960865729","9788960865723","17810","위즈덤하우스","윤태호 글.그림","11,000","9,900","1,100","10%","550점","20121115","3209"
"5","자기계발","100달러로 세상에 뛰어들어라","8976774337","9788976774330","03320","명진출판사","크리스 길아보 지음, 강혜구.김희정 옮김","17,000","15,300","1,700","10%","850점","20121029","1703"
"6","자기계발","나는 세계 일주로 경제를 배웠다","8901110695","9788901110691","03840","갤리온","코너 우드먼 지음, 홍선영 옮김","13,800","12,420","1,380","10%","690점","20110325","4887"
"7","자기계발","하루 15분 정리의 힘","8960865273","9788960865273","13320","위즈덤하우스","윤선현 지음","13,800","12,420","1,380","10%","690점","20120323","10411"
"8","자기계발","마흔의 서재","8994120459","9788994120454","13320","한빛비즈","장석주 지음","15,000","13,500","1,500","10%","750점","20121121","1467"
"9","자기계발","당신의 꿈은 무엇입니까","8901150794","9788901150796","03810","웅진지식하우스","김수영 지음","15,000","13,500","1,500","10%","750점","20120919","3606"
"10","자기계발","내가 행복해지는 거절의 힘","8994597123","9788994597126","13180","이다미디어","마누엘 스미스 지음, 박미경 옮김","16,000","14,400","1,600","10%","800점","20120922","6312"
"11","자기계발","미생 1","8960865567","9788960865563","17810","위즈덤하우스","윤태호 글.그림","11,000","9,900","1,100","10%","550점","20120913","4768"
"12","자기계발","흔들리지 않고 피어나는 마흔은 없다","8993734232","9788993734232","13320","프롬북스","김병수 지음","14,000","12,600","1,400","10%","700점","20121017","8321"
"13","자기계발","서른 살엔 미처 몰랐던 것들","8901114631","9788901114637","03810","걷는나무","김선경 지음","13,000","11,700","1,300","10%","650점","20101118","4607"
"14","자기계발","미생 2","8960865591","9788960865594","17810","위즈덤하우스","윤태호 글.그림","11,000","9,900","1,100","10%","550점","20120913","4174"
"15","자기계발","시크릿","8952206509","9788952206503","03320","살림Biz","론다 번 지음, 김우열 옮김","13,800","12,420","1,380","10%","690점","20070622","113250"
"16","자기계발","나는 결심하지만 뇌는 비웃는다","8971848855","9788971848852","13320","모멘텀","데이비드 디살보 지음, 이은진 옮김","15,000","13,500","1,500","10%","750점","20120829","2356"
"17","자기계발","사람은 무엇으로 성장하는가","8997575082","9788997575084","13190","비즈니스북스","존 맥스웰 지음, 김고명 옮김, 전옥표 감수","14,500","13,050","1,450","10%","720점","20121005","9659"
"18","자기계발","리딩으로 리드하라","8954613020","9788954613026","03320","문학동네","이지성 지음","15,000","13,500","1,500","10%","750점","20101117","28753"
"19","자기계발","존 카밧진의 처음 만나는 마음챙김 명상","8974792176","9788974792176","03180","불광출판사","존 카밧진 지음, 안희영 옮김","16,000","14,400","1,600","10%","800점","20121101","3209"
"20","자기계발","김미경의 아트 스피치","895092384X","9788950923846","13320","21세기북스","김미경 지음","15,000","13,500","1,500","10%","750점","20100528","5309"
"21","자기계발","선택의 조건","8947528765","9788947528764","13320","한국경제신문","바스 카스트 지음, 정인회 옮김","14,000","12,600","1,400","10%","700점","20121025","672"
"22","자기계발","꿈꾸는 다락방","8974254891","9788974254896","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20070521","46807"
"23","자기계발","매직 Magic","8952219333","9788952219336","03320","살림","론다 번 지음, 하윤숙 옮김","13,800","12,420","1,380","10%","690점","20121019","3440"
"24","자기계발","어떻게 원하는 것을 얻는가","8933870180","9788933870181","03320","8.0","스튜어트 다이아몬드 지음, 김태훈 옮김","15,000","13,500","1,500","10%","750점","20111130","31277"
"25","자기계발","마지막 한 걸음은 혼자서 가야 한다","8954619703","9788954619707","03320","문학동네","정진홍 지음","15,000","14,250","750","5%","450점","20121119","1443"
"26","자기계발","끌리는 사람은 1%가 다르다","8984053228","9788984053229","13320","더난출판사","이민규 지음","12,000","10,800","1,200","10%","600점","20051117","35314"
"27","자기계발","행복도 선택이다","8984056863","9788984056862","13320","더난출판사","이민규 지음","13,000","11,700","1,300","10%","650점","20121023","2629"
"28","자기계발","스무살에 알았더라면 좋았을 것들","8901108380","9788901108384","03320","엘도라도","티나 실리그 지음, 이수경 옮김","12,000","10,800","1,200","10%","600점","20100621","13638"
"29","자기계발","카네기 인간관계론 (반양장)","8956370591","9788956370590","04320","씨앗을뿌리는사람","데일 카네기 지음, 최염순 옮김","12,000","10,800","1,200","10%","600점","20041125","36897"
"30","자기계발","질문이 답을 바꾼다","8997379089","9788997379088","03320","어크로스","앤드루 소벨 & 제럴드 파나스 지음, 안진환 옮김","13,000","11,700","1,300","10%","650점","20121025","4989"
"31","자기계발","왓칭 Watching","893570346X","9788935703463","03320","정신세계사","김상운 지음","13,000","11,700","1,300","10%","650점","20110412","23023"
"32","자기계발","너의 내면을 검색하라","8952765206","9788952765208","13320","알키","차드 멩 탄 지음, 권오열 옮김, 이시형 감수","14,000","12,600","1,400","10%","700점","20120515","6581"
"33","자기계발","생각 버리기 연습","8950926296","9788950926298","03400","21세기북스","코이케 류노스케 지음, 유윤한 옮김","12,000","10,800","1,200","10%","600점","20100910","21431"
"34","자기계발","남자의 물건","895093566X","9788950935665","13320","21세기북스","김정운 지음","15,000","13,500","1,500","10%","750점","20120207","10886"
"35","자기계발","미친 연애","8996512338","9788996512332","03810","좋은날들","최정 지음","12,800","11,520","1,280","10%","640점","20110510","2004"
"36","자기계발","FBI 행동의 심리학","8901110806","9788901110806","03320","리더스북","조 내버로 & 마빈 칼린스 지음, 박정길 옮김","14,000","12,600","1,400","10%","700점","20100913","22197"
"37","자기계발","인생을 바꾸는 건축수업","8963700704","9788963700700","13320","다산북스","김진애 지음","15,000","13,500","1,500","10%","750점","20121022","650"
"38","자기계발","독서 천재가 된 홍대리","896370632X","9788963706320","03320","다산라이프","이지성.정회일 지음","13,000","11,700","1,300","10%","650점","20110829","13722"
"39","자기계발","토요일 4시간","8901117398","9788901117393","03320","리더스북","신인철 지음","13,000","11,700","1,300","10%","650점","20110321","1008"
"40","자기계발","리더의 인생수업","8976334485","9788976334480","03320","삼성경제연구소","삼성경제연구소 엮음","14,000","12,600","1,400","10%","700점","20121026","445"
"41","자기계발","시골의사 박경철의 자기혁명","8901130467","9788901130460","03320","리더스북","박경철 지음","16,000","14,400","1,600","10%","800점","20110930","25946"
"42","자기계발","나는 왜 내 편이 아닌가","8928614724","9788928614721","03320","북하이브(타임북스)","브레네 브라운 지음, 서현정 옮김","15,000","13,500","1,500","10%","750점","20121005","1246"
"43","자기계발","탁월한 아이디어는 어디서 오는가","8947528781","9788947528788","13320","한국경제신문","스티븐 존슨 지음, 서영조 옮김","16,000","14,400","1,600","10%","800점","20121115","2978"
"44","자기계발","여자에겐 일생에 한 번 냉정해야 할 순간이 온다","895913709X","9788959137091","13320","예담","한상복 지음","13,000","11,700","1,300","10%","650점","20121026","791"
"45","자기계발","심플하게 산다","8955616473","9788955616477","13320","바다출판사","도미니크 로로 지음, 김성희 옮김","12,000","10,800","1,200","10%","600점","20120903","14053"
"46","자기계발","나는 남들과 무엇이 다른가","8996947415","9788996947417","13320","8.0","정철윤 지음","6,000","5,400","600","10%","300점","20120928","1420"
"47","자기계발","영어 천재가 된 홍 대리","8993285675","9788993285673","03320","다산라이프","박정원 지음","13,000","11,700","1,300","10%","650점","20090216","6651"
"48","자기계발","화성에서 온 남자 금성에서 온 여자","8990514401","9788990514400","03840","동녘라이프(친구미디어)","존 그레이 지음, 김경숙 옮김","13,000","11,700","1,300","10%","650점","20060630","19239"
"49","자기계발","아웃라이어","8934933151","9788934933151","03320","김영사","말콤 글래드웰 지음, 노정태 옮김, 최인철 감수","13,000","11,700","1,300","10%","650점","20090115","24417"
"50","자기계발","스님의 청소법","8959137073","9788959137077","13320","예담","마스노 슌묘 지음, 장은주 옮김","13,000","11,700","1,300","10%","650점","20121023","400"
"51","자기계발","행복의 특권","8935209392","9788935209392","03320","청림출판","숀 아처 지음, 박세연 옮김","15,000","13,500","1,500","10%","750점","20121010","812"
"52","자기계발","글쓰기 정석","8990991439","9788990991430","03800","경향미디어","배상복 지음","12,000","10,800","1,200","10%","600점","20061124","6151"
"53","자기계발","유수연의 독설","8960865486","9788960865488","13320","위즈덤하우스","유수연 지음","13,000","11,700","1,300","10%","650점","20120716","2087"
"54","자기계발","마흔, 논어를 읽어야 할 시간","8950933403","9788950933401","03320","21세기북스","신정근 지음","15,000","13,500","1,500","10%","750점","20111005","12698"
"55","자기계발","나는 작은 회사에 다닌다","8996922218","9788996922216","03320","남해의봄날","김정래.전민진 지음","15,000","13,500","1,500","10%","750점","20121015","725"
"56","자기계발","18시간 몰입의 법칙","8979521065","9788979521061","03320","맑은소리","이지성 지음","11,000","9,900","1,100","10%","550점","20091101","4369"
"57","자기계발","영어 천재가 된 홍 대리 2","8963709159","9788963709154","13320","다산라이프","박정원 지음","14,500","13,050","1,450","10%","720점","20120918","1163"
"58","자기계발","멀티플라이어","8947528501","9788947528504","13320","한국경제신문","리즈 와이즈먼 외 지음, 최정인 옮김, 고영건 감수","16,000","14,400","1,600","10%","800점","20120608","4395"
"59","자기계발","잡동사니 증후군","8978912699","9788978912693","13320","큰나무","마이크 넬슨 지음, 최지현 옮김","8,000","7,200","800","10%","400점","20111121","535"
"60","자기계발","코리안 탱크, 최경주","899098498X","9788990984982","03320","비전과리더십","최경주 지음","15,000","13,500","1,500","10%","750점","20121010","664"
"61","자기계발","무지개 원리","8974255898","9788974255893","13320","국일미디어(국일출판사)","차동엽 지음","14,800","13,320","1,480","10%","740점","20120425","3980"
"62","자기계발","누구와도 15분 이상 대화가 끊이지 않는 66가지 Point","8961091190","9788961091190","04830","지식여행","노구치 사토시 지음, 윤성규 옮김","11,000","9,900","1,100","10%","550점","20100115","3595"
"63","자기계발","인생에 변명하지 마라","8965700868","9788965700869","03320","쌤앤파커스","이영석 지음","15,000","13,500","1,500","10%","750점","20120827","2823"
"64","자기계발","3년 후 당신이 후회하지 않기 위해 지금 꼭 해야 할 일들","8992441304","9788992441308","03320","다연","오타니 고세이 지음, 박재현 옮김","13,000","11,700","1,300","10%","650점","20121110","299"
"65","자기계발","혼자가 편한 사람들의 관계 심리학","8947528692","9788947528696","13320","한국경제신문","데보라 잭 지음, 이수연 옮김","14,000","12,600","1,400","10%","700점","20120901","2212"
"66","자기계발","꿈에 진실하라 간절하라","8950944243","9788950944247","03320","21세기북스","김선권 지음","15,000","13,500","1,500","10%","750점","20121115","292"
"67","자기계발","혼자 사는 즐거움","8994013407","9788994013404","13320","토네이도","사라 밴 브레스낙 지음, 신승미 옮김","15,000","13,500","1,500","10%","750점","20110801","6155"
"68","자기계발","미스터리 메써드","899629750X","9788996297505","03300","14차원엔터프라이즈","미스터리 지음, MM프로젝트팀 옮김","20,000","19,000","1,000","5%","570점","20091030","3450"
"69","자기계발","글쓰기, 어떻게 쓸 것인가","8996924032","9788996924036","13320","경향BP","임정섭 지음","14,300","12,870","1,430","10%","710점","20121017","1329"
"70","자기계발","노는 만큼 성공한다","8950933055","9788950933050","13320","21세기북스","김정운 지음","15,000","13,500","1,500","10%","750점","20110916","7104"
"71","자기계발","딸아, 너는 인생을 이렇게 살아라","8996506591","9788996506591","13840","책비","펄 벅 지음, 하지연 옮김","13,000","11,700","1,300","10%","650점","20110725","2178"
"72","자기계발","일 잘하는 사람보다 말 잘하는 사람이 이긴다","8956591547","9788956591544","13320","예문","오쿠시 아유미 지음, 정은지 옮김","7,500","6,750","750","10%","370점","20100820","9103"
"73","자기계발","자존감","8990984610","9788990984616","03320","비전과리더십","이무석 지음","14,000","12,600","1,400","10%","700점","20091001","8501"
"74","자기계발","프레임","895091154X","9788950911546","03320","21세기북스","최인철 지음","10,000","9,000","1,000","10%","500점","20070608","15693"
"75","자기계발","생각 사용 설명서","8974792141","9788974792145","03180","불광출판사","전현수 지음","15,000","13,500","1,500","10%","750점","20121002","1676"
"76","자기계발","감정연습","8992355912","9788992355919","03180","추수밭(청림출판)","박용철 지음","13,000","11,700","1,300","10%","650점","20121015","1320"
"77","자기계발","꿈꾸는 다락방 2 - 실천편","8974255286","9788974255282","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20080728","11045"
"78","자기계발","멈추지 마, 다시 꿈부터 써봐 + 당신의 꿈은 무엇입니까 세트 - 전2권","6000583239","","","웅진지식하우스","김수영 지음","27,000","24,300","2,700","10%","1,350점","20100430","270"
