순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"37","자기계발","나는 왜 혼자가 편할까?","6000827143","9791157030651","03190","동양북스(동양문고)","오카다 다카시 지음, 김해용 옮김","12,000","10,800","1,200","10%","600점","20150410","4914"
"38","자기계발","돈복 부르는 EFT","K742433644","9791195543205","03320","MBS","최인원 지음","15,000","13,500","1,500","10%","750점","20150910","786"
"39","자기계발","부자의 인간관계","K312433723","9791130605654","13190","다산3.0","사이토 히토리 지음, 김지영 옮김","12,000","10,800","1,200","10%","600점","20150619","3116"
"40","자기계발","우지은의 스피치 시크릿 21","8997838881","9788997838882","14320","퍼플카우콘텐츠그룹","우지은 지음","16,500","14,850","1,650","10%","820점","20150704","2505"
"41","자기계발","누가 더 끝까지 해내는가","8901204878","9788901204871","03320","웅진지식하우스","세라 루이스 지음, 박지훈 옮김","14,000","12,600","1,400","10%","700점","20150728","453"
"42","자기계발","약해지지 않는 마음","1195428006","9791195428007","03180","유노북스","고코로야 진노스케 지음, 이진원 옮김, 박용철 감수","13,000","11,700","1,300","10%","650점","20150120","493"
"43","자기계발","대화의 신","K842534115","9788960867680","13320","위즈덤하우스","래리 킹 지음, 강서일 옮김","12,800","11,520","1,280","10%","640점","20150127","5894"
"44","자기계발","설득의 심리학","8950949156","9788950949150","13320","21세기북스","로버트 치알디니 지음, 황혜숙 옮김","16,000","14,400","1,600","10%","800점","20130722","5882"
"45","자기계발","개인의 능력을 극대화하는 자기경영","K582433051","9791155423424","04320","매일경제신문사","피터 드러커 외 지음, 윤원섭 옮김","16,000","14,400","1,600","10%","800점","20150930","538"
"46","자기계발","남자는 나쁘다","8965701406","9788965701408","03180","쌤앤파커스","브렌다 쇼샤나 지음, 정지현 옮김","14,000","12,600","1,400","10%","700점","20130409","400"
"47","자기계발","꿈꾸는 다락방","8974254891","9788974254896","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20070521","46807"
"48","자기계발","여자에게 공부가 필요할 때","1195012586","9791195012589","13190","카시오페아","김애리 지음","14,000","12,600","1,400","10%","700점","20140718","1498"
"49","자기계발","화성에서 온 남자 금성에서 온 여자","8990514401","9788990514400","03840","동녘라이프(친구미디어)","존 그레이 지음, 김경숙 옮김","13,000","11,700","1,300","10%","650점","20060630","19239"
"50","자기계발","누구나 할 수 있는 정진호의 비주얼씽킹","8968481989","9788968481987","13320","한빛미디어","정진호 지음","13,000","11,700","1,300","10%","650점","20150605","2315"
"51","자기계발","어떻게 원하는 것을 얻는가","8933870180","9788933870181","03320","8.0","스튜어트 다이아몬드 지음, 김태훈 옮김","15,000","13,500","1,500","10%","750점","20111130","31277"
"52","자기계발","성공하는 대학생들의 7가지 습관","8996334073","9788996334071","13190","한국리더십센터(KLCP)","숀 코비 지음, 한국리더십센터 번역팀 옮김","29,700","26,730","2,970","10%","1,480점","20150630","140"
"53","자기계발","잠언과 성찰","8962260212","9788962260212","03890","해누리기획","라 로슈푸코 지음, 이동진 옮김","10,000","9,000","1,000","10%","500점","20101206","749"
"54","자기계발","카네기 인간관계론 (반양장)","8956370591","9788956370590","04320","씨앗을뿌리는사람","데일 카네기 지음, 최염순 옮김","12,000","10,800","1,200","10%","600점","20041125","36897"
"55","자기계발","인생의 중요한 순간에 다시 물어야 할 것들","8997575929","9788997575923","03190","비즈니스북스","존 맥스웰 지음, 김정혜 옮김","15,800","14,220","1,580","10%","790점","20150720","1170"
"56","자기계발","부자의 운","6000838262","9791130605005","13190","다산3.0","사이토 히토리 지음, 하연수 옮김","12,000","10,800","1,200","10%","600점","20150417","2578"
"57","자기계발","어떤 능력이 당신을 최고로 만드는가","K852433159","9791158510091","13320","토네이도","마쓰자와 마키 지음, 전경아 옮김","14,000","12,600","1,400","10%","700점","20150920","122"
"58","자기계발","내가 제일 예뻤을 때","K852433437","9791186665022","03180","유노북스","고코로야 진노스케 지음, 한혜정 옮김","12,500","11,250","1,250","10%","620점","20150803","428"
"59","자기계발","잡담이 능력이다","8960866458","9788960866454","13320","위즈덤하우스","사이토 다카시 지음, 장은주 옮김","13,000","11,700","1,300","10%","650점","20140109","6871"
"60","자기계발","아티스트 웨이","8986377454","9788986377453","03600","경당","줄리아 카메론 지음, 임지호 옮김","17,000","15,300","1,700","10%","850점","20120510","29845"
"61","자기계발","시크릿","8952206509","9788952206503","03320","살림Biz","론다 번 지음, 김우열 옮김","13,800","12,420","1,380","10%","690점","20070622","113250"
"62","자기계발","가슴에 바로 전달되는 아들러식 대화법","K612433153","9791186688069","03320","나무생각","도다 구미 지음, 이정환 옮김, 이와이 도시노리 감수","12,800","11,520","1,280","10%","640점","20150915","1192"
"63","자기계발","독서법부터 바꿔라","8997827634","9788997827633","13100","북씽크","기성준 지음","13,000","11,700","1,300","10%","650점","20150910","468"
"64","자기계발","독서 천재가 된 홍대리","896370632X","9788963706320","03320","다산라이프","이지성.정회일 지음","13,000","11,700","1,300","10%","650점","20110829","13722"
"65","자기계발","기획의 정석","8984073660","9788984073661","13320","세종(세종서적)","박신영 지음","13,000","11,700","1,300","10%","650점","20130510","10747"
"66","자기계발","인생이 빛나는 정리의 마법","8984056723","9788984056725","03320","더난출판사","곤도 마리에 지음, 홍성민 옮김","13,000","11,700","1,300","10%","650점","20120413","7251"
"67","자기계발","온워드 Onward","8933870164","9788933870167","13590","8.0","하워드 슐츠 & 조앤 고든 지음, 안진환.장세현 옮김","7,000","6,300","700","10%","350점","20110418","3399"
"68","자기계발","회복탄력성","8960864374","9788960864375","13320","위즈덤하우스","김주환 지음","13,000","11,700","1,300","10%","650점","20110317","7613"
"69","자기계발","대체 불가능한 존재가 돼라","8960868426","9788960868427","03320","위즈덤하우스","로드 주드킨스 지음, 이정민 옮김","15,000","13,500","1,500","10%","750점","20150907","187"
"70","자기계발","인생을 리셋하라","8998114011","9788998114015","13190","시원스쿨닷컴","이시원 지음","13,800","12,420","1,380","10%","690점","20150817","141"
"71","자기계발","타임 푸어","896618989X","9788966189892","03100","더퀘스트","브리짓 슐트 지음, 안진이 옮김","15,000","13,500","1,500","10%","750점","20150619","1265"
"72","자기계발","관점을 디자인하라","8993734305","9788993734300","13320","프롬북스","박용후 지음","14,800","13,320","1,480","10%","740점","20130714","5948"
"73","자기계발","뇌라도 섹시하게","K942433357","9791185018287","03320","다봄","이시한 지음","15,000","13,500","1,500","10%","750점","20150915","116"
"74","자기계발","슬로우 스타터","K172433340","9791186273036","13320","루이앤휴잇","김이율 지음","13,800","12,420","1,380","10%","690점","20150817","101"
"75","자기계발","상처받을 용기","8960867462","9788960867468","13320","위즈덤하우스","이승민 지음","11,800","10,620","1,180","10%","590점","20141125","2885"
"76","자기계발","위대한 나의 발견 강점 혁명","8935209767","9788935209767","","청림출판","마커스 버킹엄 외 지음","25,000","22,500","2,500","10%","1,250점","20130820","2519"
"77","자기계발","프로들의 에버노트","8931449720","9788931449723","13000","영진.com(영진닷컴)","홍순성 지음","20,000","18,000","2,000","10%","1,000점","20150921","640"
"78","자기계발","조직의 성과를 이끌어내는 리더십","K632433051","9791155423431","04320","매일경제신문사","피터 드러커 외 지음, 이덕주 옮김","16,000","14,400","1,600","10%","800점","20150917","689"
"79","자기계발","나는 상처받지 않기로 했다","8997575430","9788997575435","03190","비즈니스북스","에이미 모린 지음, 유혜인 옮김","14,000","12,600","1,400","10%","700점","20150331","2735"
"80","자기계발","30일 완성 목소리 트레이닝","8960866989","9788960866980","13000","위즈덤하우스","우지은 지음","13,800","12,420","1,380","10%","690점","20140731","2853"
"81","자기계발","적을 만들지 않는 대화법","8995932589","9788995932582","03320","갈매나무","샘 혼 지음, 이상원 옮김","12,000","10,800","1,200","10%","600점","20150323","24038"
"82","자기계발","성공하는 사람들의 7가지 습관","8934913258","9788934913252","03320","김영사","스티븐 코비 지음, 김경섭 옮김","17,900","16,110","1,790","10%","890점","20030930","15631"
"83","자기계발","무계획의 철학","8937809265","9788937809262","03320","와이즈베리","카트린 파시히.사샤 로보 지음, 배명자 옮김","14,000","12,600","1,400","10%","700점","20150907","107"
"84","자기계발","아침 1시간 노트","8997263900","9788997263905","03320","책비","야마모토 노리아키 지음, 서수지 옮김","10,000","9,000","1,000","10%","500점","20150528","638"
"85","자기계발","알리바바 마윈의 12가지 인생 강의","1155421868","9791155421864","13320","매일경제신문사","장옌 지음, 김신호 옮김, 현문학 감수","16,000","14,400","1,600","10%","800점","20141107","1966"
"86","자기계발","프레임","895091154X","9788950911546","03320","21세기북스","최인철 지음","10,000","9,000","1,000","10%","500점","20070608","15693"
"87","자기계발","부자가 되지 못하는 40가지 함정","K132433148","9791186151020","13320","리텍콘텐츠","이타쿠라 유이치로 지음, 안양동 옮김, 김창수 감수","15,500","13,950","1,550","10%","770점","20150818","107"
"88","자기계발","열정은 쓰레기다","K442433658","9791186659373","03320","더퀘스트","스콧 애덤스 지음, 고유라 옮김","13,800","12,420","1,380","10%","690점","20150925","891"
"89","자기계발","고수의 소통법","K552433540","9791186404225","13320","팬덤북스","김옥림 지음","12,000","10,800","1,200","10%","600점","20150902","79"
"90","자기계발","청춘의 해외도전","8983798645","9788983798640","13740","혜지원","김태형.민성택.고진석 지음","18,000","16,200","1,800","10%","900점","20150817","262"
"91","자기계발","습관의 재발견","8997575333","9788997575336","13190","비즈니스북스","스티븐 기즈 지음, 구세희 엮음","13,000","11,700","1,300","10%","650점","20141125","11081"
"92","자기계발","왜 일하는가","8991819532","9788991819535","03320","서돌","이나모리 가즈오 지음, 신정길 옮김","13,000","11,700","1,300","10%","650점","20100312","5392"
"93","자기계발","데일 카네기 인간관계론","8965841720","9788965841722","04320","미래지식","데일 카네기 지음, 김지현 옮김","10,000","9,000","1,000","10%","500점","20150620","958"
"94","자기계발","심플하게 산다 2","8955616899","9788955616897","13320","바다출판사","도미니크 로로 지음, 임영신 엮음","12,000","10,800","1,200","10%","600점","20140314","1348"
"95","자기계발","하버드의 생각수업","8964655826","9788964655825","03320","엔트리(메가스터디북스)","후쿠하라 마사히로 지음, 김정환 옮김","14,000","12,600","1,400","10%","700점","20140310","2609"
"96","자기계발","FBI 행동의 심리학","8901110806","9788901110806","03320","리더스북","조 내버로 & 마빈 칼린스 지음, 박정길 옮김","14,000","12,600","1,400","10%","700점","20100913","22197"
"97","자기계발","마지막 강의","8952209249","9788952209245","03320","살림","랜디 포시.제프리 재슬로 지음, 심은우 옮김","12,000","10,800","1,200","10%","600점","20080616","25032"
"98","자기계발","30년만의 휴식","8990984025","9788990984029","03320","비전과리더십","이무석 지음","16,000","14,400","1,600","10%","800점","20060509","13049"
"99","자기계발","생각의 비밀","8997287095","9788997287093","13320","황금사자","김승호 지음","14,000","12,600","1,400","10%","700점","20150915","25082"
"100","자기계발","스피치 에센스","899774318X","9788997743186","03320","진성북스","제러미 도노반.라이언 애이버리 지음, 박상진 옮김","15,000","13,500","1,500","10%","750점","20150901","95"
"101","자기계발","이끌지 말고 따르게 하라","8997743171","9788997743179","03320","진성북스","김경일 지음","15,000","13,500","1,500","10%","750점","20150730","3732"
"102","자기계발","축구직업설명서","899882406X","9788998824068","13690","풋볼리스트","김환.정다워 지음","15,900","14,310","1,590","10%","790점","20150725","521"
"103","자기계발","고수의 보고법","8993952590","9788993952599","13320","옥당(북커스베르겐)","박종필 지음","15,000","13,500","1,500","10%","750점","20150125","2339"
"104","자기계발","마흔 이후, 누구와 살 것인가","1195154925","9791195154920","03840","심플라이프","캐런.루이즈.진 지음, 안진희 옮김","13,000","11,700","1,300","10%","650점","20140825","561"
"105","자기계발","마흔, 논어를 읽어야 할 시간","8950933403","9788950933401","03320","21세기북스","신정근 지음","15,000","13,500","1,500","10%","750점","20111005","12698"
"106","자기계발","나를 치유하는 동작","895463754X","9788954637541","03510","아우름(Aurum)","한지영 지음","14,800","13,320","1,480","10%","740점","20150805","158"
"107","자기계발","매출이 200% 오르는 아침 청소의 힘","8960868477","9788960868472","03320","위즈덤하우스","고야마 노보루 지음, 이정환 옮김","13,800","12,420","1,380","10%","690점","20150827","267"
"108","자기계발","언제까지나 내성적으로 살겠다","K392635976","9788994194691","03190","브레인스토어","에비스 요시카즈 지음, 강한나 옮김","13,000","11,700","1,300","10%","650점","20150828","176"
"109","자기계발","인문학 브런치 카페","8993734658","9788993734652","13320","프롬북스","임재성 지음","15,000","13,500","1,500","10%","750점","20150819","162"
"110","자기계발","이기는 면접을 위한 2016 시사읽기","8992522266","9788992522267","13","유레카엠앤비(단행본)","유레카 편집부 지음","14,000","12,600","1,400","10%","700점","20150815","146"
"111","자기계발","컨설턴트가 알려주는 보고서 작성의 기술 with 파워포인트","896848192X","9788968481925","13000","한빛미디어","홍장표 지음","18,000","16,200","1,800","10%","900점","20150720","885"
"112","자기계발","에니어그램의 지혜","8956992126","9788956992129","03180","한문화","돈 리처드 리소.러스 허드슨 지음, 주혜명 옮김","32,000","28,800","3,200","10%","1,600점","20150430","7499"
"113","자기계발","메타생각 Meta-Thinking","1195179200","9791195179206","03190","리콘미디어","임영익 지음","19,500","17,550","1,950","10%","970점","20140114","2102"
"114","자기계발","독서 천재가 된 홍대리 2","8963702928","9788963702926","14320","다산라이프","이지성 지음","14,000","12,600","1,400","10%","700점","20121214","4000"
"115","자기계발","놓치고 싶지 않은 나의 꿈 나의 인생 1","8974255650","9788974255657","14320","국일미디어(국일출판사)","나폴레온 힐 지음, 권혁철 옮김","12,000","10,800","1,200","10%","600점","20101110","2177"
"116","자기계발","지금 이 순간을 살아라","8987203956","9788987203959","03840","양문","에크하르트 톨레 지음, 노혜숙.유영일 옮김","12,500","11,250","1,250","10%","620점","20080902","23399"
"117","자기계발","시련은 있어도 실패는 없다","8973400533","9788973400539","03810","제삼기획","정주영 지음","10,000","9,000","1,000","10%","500점","20010531","8024"
"118","자기계발","이 모든 걸 처음부터 알았더라면","8994013962","9788994013961","13320","토네이도","칼 필레머 지음, 김수미 옮김","14,000","12,600","1,400","10%","700점","20150225","2263"
"119","자기계발","설득의 심리학 3","8950956993","9788950956998","03320","21세기북스","로버트 치알디니 외 지음, 김은령.김호 옮김","15,000","13,500","1,500","10%","750점","20150209","2105"
"120","자기계발","365 공부 비타민","896086739X","9788960867390","13190","위즈덤하우스","한재우 지음","12,800","11,520","1,280","10%","640점","20141110","1609"
"121","자기계발","최고의 석학들은 어떤 질문을 할까?","8901165449","9788901165448","03320","웅진지식하우스","필립 코틀러 외 지음, 허병민 엮음","15,000","13,500","1,500","10%","750점","20140704","864"
"122","자기계발","왓칭 Watching","893570346X","9788935703463","03320","정신세계사","김상운 지음","13,000","11,700","1,300","10%","650점","20110412","23023"
"123","자기계발","아내 CEO 가정을 경영하라","K502433639","9791155321782","13320","라온북","최미영 지음","12,800","11,520","1,280","10%","640점","20150801","374"
"124","자기계발","사람을 품는 능굴능신의 귀재 유비","8960868175","9788960868175","03320","위즈덤하우스","자오위핑 지음, 박찬철 옮김","16,000","14,400","1,600","10%","800점","20150518","990"
"125","자기계발","한국형 장사의 神","8965701937","9788965701934","03320","쌤앤파커스","김유진 지음","15,000","13,500","1,500","10%","750점","20140314","1948"
"126","자기계발","자존감","8990984610","9788990984616","03320","비전과리더십","이무석 지음","14,000","12,600","1,400","10%","700점","20091001","8501"
"127","자기계발","아웃라이어","8934933151","9788934933151","03320","김영사","말콤 글래드웰 지음, 노정태 옮김, 최인철 감수","13,000","11,700","1,300","10%","650점","20090115","24417"
"128","자기계발","피카소처럼 생각하라","K372433157","9791157950713","03190","스타북스","오가와 히토시 지음, 신동운 옮김","14,000","12,600","1,400","10%","700점","20150910","99"
"129","자기계발","끝까지 해내는 힘","8997575872","9788997575879","03190","비즈니스북스","나카무라 슈지 지음, 김윤경 옮김, 문수영 감수","13,000","11,700","1,300","10%","650점","20150530","1122"
"130","자기계발","남자들은 왜 여우 같은 여자를 좋아할까","8998432188","9788998432188","13320","인사이트북스","셰리 아곱 지음, 노진선 옮김","13,000","11,700","1,300","10%","650점","20140121","2120"
"131","자기계발","사람은 무엇으로 성장하는가","8997575082","9788997575084","13190","비즈니스북스","존 맥스웰 지음, 김고명 옮김, 전옥표 감수","14,500","13,050","1,450","10%","720점","20121005","9659"
"132","자기계발","간호사가 말하는 간호사","898598974X","9788985989749","14300","부키","권혜림 외 지음","14,800","13,320","1,480","10%","740점","20041028","6866"
"133","자기계발","여왕개미 공부법","8965133599","9788965133599","13370","아름다운사람들","신규진 지음","12,000","10,800","1,200","10%","600점","20150907","173"
"134","자기계발","리더십은 재능이 아니라 스킬이다","K222433447","9791185473079","13190","페이지팩토리","고노 에이타로 지음, 민경욱 옮김","12,800","11,520","1,280","10%","640점","20150820","235"
"135","자기계발","라이프사인","K262433034","9791195237418","03040","황금거북","알렉스 마쿠 지음, 이경아 옮김","13,000","11,700","1,300","10%","650점","20150715","422"
"136","자기계발","아들러에게 인간관계를 묻다","118595211X","9791185952116","03190","카시오페아","기시미 이치로 지음, 유미진 옮김","13,000","11,700","1,300","10%","650점","20150315","854"
"137","자기계발","부장님, 그건 성희롱입니다!","1186036036","9791186036037","03330","나름북스","무타 카즈에 지음, 박선영 외 옮김","12,000","10,800","1,200","10%","600점","20150210","736"
"138","자기계발","도미니크 로로의 심플한 정리법","896513255X","9788965132554","13320
","문학테라피","도미니크 로로 지음, 임영신 옮김","13,000","11,700","1,300","10%","650점","20131115","4152"
"139","자기계발","생각 버리기 연습","8950926296","9788950926298","03400","21세기북스","코이케 류노스케 지음, 유윤한 옮김","12,000","10,800","1,200","10%","600점","20100910","21431"
"140","자기계발","행복의 정복","8956025517","9788956025513","03330","사회평론","버트란트 러셀 지음, 이순희 옮김","9,800","8,820","980","10%","490점","20050105","13751"
"141","자기계발","영어와 함께 살아가는 방법","8968930228","9788968930225","13740","(주)프랙티쿠스","장승진 지음","13,000","11,700","1,300","10%","650점","20150901","235"
"142","자기계발","다치고, 상처받고, 그래도 나는 다시","K342433156","9791186273050","13320","루이앤휴잇","김이율 지음","14,300","12,870","1,430","10%","710점","20150917","160"
"143","자기계발","다시 일어서는 용기","8960541494","9788960541498","03320","중앙경제평론사","윤현건 지음","15,000","13,500","1,500","10%","750점","20150910","86"
"144","자기계발","센스의 재발견","8994158693","9788994158693","03320","하루(haru)","미즈노 마나부 지음, 박수현 옮김","13,000","11,700","1,300","10%","650점","20150715","1373"
"145","자기계발","직관하면 보인다","8965702550","9788965702559","03320","쌤앤파커스","신기율 지음, 전동화 그림","14,000","12,600","1,400","10%","700점","20150527","1190"
"146","자기계발","관계 수업","8965961424","9788965961420","03320","흐름출판","데이비드 D. 번즈 지음, 차익종 옮김","15,000","13,500","1,500","10%","750점","20150206","2764"
"147","자기계발","새로 만든 내몸 사용설명서","8934966378","9788934966371","13510","김영사","마이클 로이젠, 메맷 오즈 지음, 유태우 옮김","16,000","14,400","1,600","10%","800점","20140214","3524"
"148","자기계발","부자 독학","8994013709","9788994013701","13320","토네이도","빅터 보크 지음, 하창수 옮김","14,000","12,600","1,400","10%","700점","20130910","443"
"149","자기계발","리스타트","K112433357","9791186269138","03320","클라우드나인","이수진 지음","15,000","13,500","1,500","10%","750점","20150907","766"
"150","자기계발","나는 다만 재미있는 일을 했을 뿐이다","8925556979","9788925556970","03320","알에이치코리아(RHK)","서승환 지음","14,000","12,600","1,400","10%","700점","20150812","131"
"151","자기계발","생각대로 살지 않으면 사는 대로 생각하게 된다 1,2,3 세트 - 전3권 (특별보급판)","8997092316","9788997092314","14320","황소북스","은지성 지음","25,000","22,500","2,500","10%","1,250점","20150817","307"
"152","자기계발","열정에 기름붓기","1185811044","9791185811048","03810","천년의상상","이재선.표시형.박수빈.김강은 지음","17,000","15,300","1,700","10%","850점","20150227","1310"
"153","자기계발","픽업아티스트 연애의 기술 (밀당의 기술)","1185609121","9791185609126","03180","책과나무","kenshin 지음","18,000","16,200","1,800","10%","900점","20140303","1304"
"154","자기계발","인생의 차이를 만드는 독서법, 본깨적","895913760X","9788959137602","13300","위즈덤하우스","박상배 지음","13,800","12,420","1,380","10%","690점","20131001","11905"
"155","자기계발","참여형 수업을 이끄는 창의적 교수법 47가지","8962871351","9788962871357","13370","미래와경영","전창욱 지음","18,000","16,200","1,800","10%","900점","20150525","957"
"156","자기계발","나는 왜 이 일을 하는가?","892861581X","9788928615810","03320","타임비즈","사이먼 사이넥 지음, 이영민 옮김","15,000","13,500","1,500","10%","750점","20130129","5624"
"157","자기계발","나는 까칠하게 살기로 했다","899674641X","9788996746416","03320","센추리원","양창순 지음","15,000","13,500","1,500","10%","750점","20120201","13807"
"158","자기계발","네 안에 잠든 거인을 깨워라","8956371342","9788956371344","03320","씨앗을뿌리는사람","앤서니 라빈스 지음, 조진형 옮김","25,800","23,220","2,580","10%","1,290점","20080325","7382"
"159","자기계발","인생을 이끌어 줄 일곱 단어","8996822191","9788996822196","12190","흔들의자","흔들의자 지음, 박신규 그림","12,000","10,800","1,200","10%","600점","20151001","138"
"160","자기계발","솔직한 글로벌 언니의 열정 토크","895605326X","9788956053264","03810","북하우스","릴리 지음","14,000","12,600","1,400","10%","700점","20150802","215"
"161","자기계발","독서력","8901181533","9788901181530","03020","웅진지식하우스","사이토 다카시 지음, 황선종 옮김","11,000","9,900","1,100","10%","550점","20150326","903"
"162","자기계발","마틴 셀리그만의 긍정심리학","8981103194","9788981103194","03180","물푸레","마틴 셀리그만 지음, 김인자.우문식 옮김","21,800","19,620","2,180","10%","1,090점","20140403","6499"
