순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"16","자기계발","버리고 비웠더니 행복이 찾아왔다","897034246X","9788970342467","13590","나라원","야마구치 세이코 지음, 은영미 옮김","13,000","11,700","1,300","10%","650점","20160801","1082"
"17","자기계발","지혜의 심리학","8997743090","9788997743094","03180","진성북스","김경일 지음","15,000","13,500","1,500","10%","750점","20131001","1123"
"18","자기계발","쓸모없는 짓의 행복","K352535573","9791187345220","03320","더퀘스트","크리스 길아보 지음, 고유라 옮김","15,000","13,500","1,500","10%","750점","20160617","607"
"19","자기계발","셜록의 기억력을 훔쳐라","K622535994","9791186834251","13320","베프북스","정계원 지음","14,800","13,320","1,480","10%","740점","20160729","1159"
"20","자기계발","미라클 모닝","K902434025","9791157841110","13320","한빛비즈","할 엘로드 지음, 김현수 옮김","12,000","10,800","1,200","10%","600점","20160222","38976"
"21","자기계발","사소한 말 한마디의 힘","8901213052","9788901213057","03320","걷는나무","사이토 다카시 지음, 양수현 옮김","13,000","11,700","1,300","10%","650점","20160708","436"
"22","자기계발","업무의 잔기술","K292535686","9791157841332","13320","한빛비즈","야마구치 마유 지음, 김현화 옮김","11,200","10,080","1,120","10%","560점","20160720","485"
"23","자기계발","난생처음 사장","896051554X","9788960515543","03320","부키","린지 폴락 지음, 한유선 옮김","14,800","13,320","1,480","10%","740점","20160805","332"
"24","자기계발","최고의 리더는 아무것도 하지 않는다","8950965992","9788950965990","03320","21세기북스","후지사와 구미 지음, 하연수.정선우 옮김","15,000","13,500","1,500","10%","750점","20160727","637"
"25","자기계발","김미경의 인생미답","8947540927","9788947540926","03320","한국경제신문","김미경 지음","15,000","13,500","1,500","10%","750점","20160510","3272"
"26","자기계발","심플하게 산다","8955616473","9788955616477","13320","바다출판사","도미니크 로로 지음, 김성희 옮김","12,000","10,800","1,200","10%","600점","20120903","14053"
"27","자기계발","평생 돈에 구애받지 않는 법","K912535272","9791186665268","03190","유노북스","고코로야 진노스케 지음, 김한나 옮김","13,000","11,700","1,300","10%","650점","20160627","1219"
"28","자기계발","나는 왜 싫다는 말을 못 할까","8960869546","9788960869547","03320","위즈덤하우스","김호 지음","13,000","11,700","1,300","10%","650점","20160629","726"
"29","자기계발","혼자 있는 시간의 힘","8960868434","9788960868434","03320","위즈덤하우스","사이토 다카시 지음, 장은주 옮김","12,800","11,520","1,280","10%","640점","20150727","15066"
"30","자기계발","1등의 습관","8901212463","9788901212463","03320","알프레드","찰스 두히그 지음, 강주헌 옮김","16,800","15,120","1,680","10%","840점","20160429","2979"
"31","자기계발","나는 왜 혼자가 편할까?","6000827143","9791157030651","03190","동양북스(동양문고)","오카다 다카시 지음, 김해용 옮김","12,000","10,800","1,200","10%","600점","20150410","4914"
"32","자기계발","무엇이 평범한 그들을 최고로 만들었을까","K322535481","9791158510466","03320","토네이도","캐럴라인 웹 지음, 백지선 옮김","15,000","13,500","1,500","10%","750점","20160725","267"
"33","자기계발","무인양품으로 시작하는 미니멀 라이프","8994158979","9788994158976","13590","터닝포인트","야마구치 세이코 지음, 최고은 옮김","13,000","11,700","1,300","10%","650점","20160819","452"
"34","자기계발","아무것도 하지 않는 시간의 힘","8957368450","9788957368459","03320","가나출판사","울리히 슈나벨 지음, 김희상 옮김","15,000","13,500","1,500","10%","750점","20160706","637"
"35","자기계발","이끌지 말고 따르게 하라","8997743171","9788997743179","03320","진성북스","김경일 지음","15,000","13,500","1,500","10%","750점","20150730","3732"
"36","자기계발","꿈이 없다고 말하는 그대에게","K122535094","9791155099582","03190","마일스톤","우에마쓰 쓰토무 지음, 최려진 옮김","13,000","11,700","1,300","10%","650점","20160810","1431"
"37","자기계발","꾸짖는 기술","K332535380","9791130608747","03320","다산3.0","나카시마 이쿠오 지음, 정선우 옮김","13,000","11,700","1,300","10%","650점","20160711","352"
"38","자기계발","회사의 언어","8997379925","9788997379927","03320","어크로스","김남인 지음","15,000","13,500","1,500","10%","750점","20160610","862"
"39","자기계발","물건은 좋아하지만 홀가분하게 살고 싶다","K382535165","9791186757079","13590","심플라이프","혼다 사오리 지음, 박재현 옮김","13,500","12,150","1,350","10%","670점","20160531","950"
"40","자기계발","세계 최고 인재들의 집중력 훈련법","8957367993","9788957367995","03320","가나출판사","오기노 준야.보쿠라 샤페 기미코.요시다 덴세 지음, 장은주 옮김","15,000","13,500","1,500","10%","750점","20160819","622"
"41","자기계발","어려운 건 모르겠고, 돈 버는 법을 알려주세요","893521115X","9788935211159","03320","청림출판","다구치 도모타카 지음, 홍성민 옮김","14,000","12,600","1,400","10%","700점","20160720","202"
"42","자기계발","될 일은 된다","8935704016","9788935704019","03190","정신세계사","마이클 A. 싱어 지음, 김정은 옮김","15,000","13,500","1,500","10%","750점","20160621","9403"
"43","자기계발","생각의 비밀","8997287095","9788997287093","13320","황금사자","김승호 지음","14,000","12,600","1,400","10%","700점","20150915","25082"
"44","자기계발","떨지 않고 말 잘하는 법","K912535392","9791186757109","13320","심플라이프","이진희.송원섭 지음","13,500","12,150","1,350","10%","670점","20160803","1463"
"45","자기계발","버리니 참 좋다","K552535883","9791157528615","13320","넥서스BOOKS","오후미 지음, 조미량 옮김","12,000","10,800","1,200","10%","600점","20160705","359"
"46","자기계발","그림의 힘","8996947407","9788996947400","03320","8.0","김선현 지음","18,800","16,920","1,880","10%","940점","20150302","12920"
"47","자기계발","사람을 얻는 지혜","899865833X","9788998658335","03320","타커스(끌레마)","발타자르 그라시안 지음, 임정재 옮김","13,800","12,420","1,380","10%","690점","20160307","6581"
"48","자기계발","상처받는 것도 습관이다","K962535674","9791185952475","03180","카시오페아","오카다 다카시 지음, 정미애 옮김","14,800","13,320","1,480","10%","740점","20160630","240"
"49","자기계발","나는 뉴욕에서 당당하게 사는 법을 배웠다","8952776399","9788952776396","13190","미호","에리카 지음, 전경아 옮김","13,000","11,700","1,300","10%","650점","20160620","639"
"50","자기계발","나는 왜 저 인간이 싫을까?","K672434847","9791157031795","03190","동양북스(동양문고)","오카다 다카시 지음, 김해용 옮김","13,000","11,700","1,300","10%","650점","20160410","1523"
"51","자기계발","왓칭 2 Watching 2","8935703974","9788935703975","04320","정신세계사","김상운 지음","17,000","15,300","1,700","10%","850점","20160119","7879"
"52","자기계발","카피책","8968330751","9788968330759","14320","허밍버드","정철 지음, 손영삼 이미지","15,000","13,500","1,500","10%","750점","20160125","5643"
"53","자기계발","꿈꾸는 다락방","8974254891","9788974254896","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20070521","46807"
"54","자기계발","왓칭 Watching","893570346X","9788935703463","03320","정신세계사","김상운 지음","13,000","11,700","1,300","10%","650점","20110412","23023"
"55","자기계발","버리는 즐거움","K482535274","9791155424742","13380","생각정거장","야마시타 히데코 지음, 박선형 옮김","13,800","12,420","1,380","10%","690점","20160705","711"
"56","자기계발","나를 찾아가는 질문들","K562535772","9791185435787","03600","반니","미라 리 파텔 지음, 이재경 옮김","14,000","12,600","1,400","10%","700점","20160620","927"
"57","자기계발","생각하는 인문학","8954635733","9788954635738","03320","차이","이지성 지음","18,000","16,200","1,800","10%","900점","20150330","8656"
"58","자기계발","기획의 정석","8984073660","9788984073661","13320","세종(세종서적)","박신영 지음","13,000","11,700","1,300","10%","650점","20130510","10747"
"59","자기계발","멈추지 마, 다시 꿈부터 써봐 +","8960869414","9788960869417","03810","위즈덤하우스","김수영 지음","13,800","12,420","1,380","10%","690점","20160503","1140"
"60","자기계발","여자 심리 남자 생각","8992441819","9788992441810","03320","다연","장야오징 지음, 최인애 옮김","15,000","13,500","1,500","10%","750점","20160617","310"
"61","자기계발","나를 사랑하지 않는 나에게","8952776038","9788952776037","03180","시공사","박진영 지음","14,500","13,050","1,450","10%","720점","20160415","1960"
"62","자기계발","반응하지 않는 연습 : 실천편","8960869554","9788960869554","03320","위즈덤하우스","구사나기 류슌 지음, 김여름 옮김","12,800","11,520","1,280","10%","640점","20160630","416"
"63","자기계발","파이브","K802434379","9791195614905","03320","앵글북스","댄 자드라 지음, 주민아 옮김","13,000","11,700","1,300","10%","650점","20151027","9026"
"64","자기계발","상처받지 않는 영혼","8998075083","9788998075088","03840","라이팅하우스","마이클 싱어 지음, 이균형 옮김, 성해영 감수","15,000","13,500","1,500","10%","750점","20140508","21410"
"65","자기계발","아주 작은 반복의 힘","K442434222","9791187165002","03320","스몰빅라이프","로버트 마우어 지음, 장원철 옮김","13,000","11,700","1,300","10%","650점","20160302","5456"
"66","자기계발","1등의 대화습관","K882535781","9791195585977","03320","책들의정원","오수향 지음","14,000","12,600","1,400","10%","700점","20160630","409"
"67","자기계발","판단의 버릇","8993178658","9788993178654","03320","사이","마이클 J. 모부신 지음, 정준희 옮김","15,000","13,500","1,500","10%","750점","20160620","879"
"68","자기계발","인생이 빛나는 정리의 마법","8984056723","9788984056725","03320","더난출판사","곤도 마리에 지음, 홍성민 옮김","13,000","11,700","1,300","10%","650점","20120413","7251"
"69","자기계발","인생의 차이를 만드는 독서법, 본깨적","895913760X","9788959137602","13300","위즈덤하우스","박상배 지음","13,800","12,420","1,380","10%","690점","20131001","11905"
"70","자기계발","카네기 인간관계론 (반양장)","8956370591","9788956370590","04320","씨앗을뿌리는사람","데일 카네기 지음, 최염순 옮김","12,000","10,800","1,200","10%","600점","20041125","36897"
"71","자기계발","전설이 파는 법","8960869589","9788960869585","03320","위즈덤하우스","겐조 도루 지음, 류두진 옮김","13,000","11,700","1,300","10%","650점","20160713","244"
"72","자기계발","무엇을 놓치고 있는가","8935211109","9788935211104","03320","청림출판","맥스 베이저만 지음, 김태훈 옮김","15,000","13,500","1,500","10%","750점","20160623","451"
"73","자기계발","북유럽 공부법","8998075288","9788998075286","03320","도그지어","올라프 슈에베 지음, 신예용 옮김","12,800","11,520","1,280","10%","640점","20160705","261"
"74","자기계발","대화의 신","K842534115","9788960867680","13320","위즈덤하우스","래리 킹 지음, 강서일 옮김","12,800","11,520","1,280","10%","640점","20150127","5894"
"75","자기계발","리더의 아침수업","K512535581","9791155425145","03320","매일경제신문사","KMA리더스모닝포럼 강연자 12인 지음","16,000","14,400","1,600","10%","800점","20160810","152"
"76","자기계발","30일 완성 목소리 트레이닝","8960866989","9788960866980","13000","위즈덤하우스","우지은 지음","13,800","12,420","1,380","10%","690점","20140731","2853"
"77","자기계발","리딩으로 리드하라","8954613020","9788954613026","03320","문학동네","이지성 지음","15,000","13,500","1,500","10%","750점","20101117","28753"
"78","자기계발","하버드 새벽 4시 반","K702636215","9791185392080","13190","라이스메이커","웨이슈잉 지음, 이정은 옮김","14,000","12,600","1,400","10%","700점","20141229","9423"
"79","자기계발","설득의 심리학","8950949156","9788950949150","13320","21세기북스","로버트 치알디니 지음, 황혜숙 옮김","16,000","14,400","1,600","10%","800점","20130722","5882"
"80","자기계발","기획의 정석 실전편","8984075477","9788984075474","13320","세종(세종서적)","박신영.최미라 지음","19,800","17,820","1,980","10%","990점","20160225","1235"
"81","자기계발","뇌가 섹시해지는 책","8963220818","9788963220819","03320","비전비엔피(비전코리아,애플북스)","도미니크 오브라이언 지음, 김지원 옮김","13,800","12,420","1,380","10%","690점","20150512","2255"
"82","자기계발","화성에서 온 남자 금성에서 온 여자","8990514401","9788990514400","03840","동녘라이프(친구미디어)","존 그레이 지음, 김경숙 옮김","13,000","11,700","1,300","10%","650점","20060630","19239"
"83","자기계발","습관의 힘","890115059X","9788901150598","03320","갤리온","찰스 두히그 지음, 강주헌 옮김","16,000","14,400","1,600","10%","800점","20121030","22860"
"84","자기계발","서른, 외국어를 다시 시작하다","8965401208","9788965401209","03000","프리렉","리처드 로버츠.로저 쿠르즈 지음, 공민희 옮김","15,000","13,500","1,500","10%","750점","20160405","439"
"85","자기계발","가끔은 격하게 외로워야 한다","8950962861","9788950962869","03320","21세기북스","김정운 글.그림","19,800","17,820","1,980","10%","990점","20151221","5572"
"86","자기계발","마음 읽기","K162535662","9791157528318","03180","넥서스BOOKS","황상민 지음","13,800","12,420","1,380","10%","690점","20160610","1227"
"87","자기계발","종이 한 장으로 요약하는 기술","8940291891","9788940291894","03320","시사일본어사","아사다 스구루 지음, 서경원 옮김","12,000","10,800","1,200","10%","600점","20160415","1712"
"88","자기계발","에니어그램의 지혜","8956992126","9788956992129","03180","한문화","돈 리처드 리소.러스 허드슨 지음, 주혜명 옮김","32,000","28,800","3,200","10%","1,600점","20150430","7499"
"89","자기계발","그물망 공부법","8950943689","9788950943684","13820","21세기북스","조승연 지음","13,000","11,700","1,300","10%","650점","20121026","1806"
"90","자기계발","그들이 그렇게 연애하는 까닭","8925545047","9788925545042","03180","랜덤하우스코리아","아미르 레빈.레이첼 헬러 지음, 이후경 옮김","13,000","11,700","1,300","10%","650점","20111031","5402"
"91","자기계발","천재들의 공부법","K142535994","9791185785257","03190","인사이트앤뷰","조병학 지음","12,000","10,800","1,200","10%","600점","20160810","390"
"92","자기계발","죄책감 없이 거절하는 용기","8994597670","9788994597676","13190","이다미디어","마누엘 스미스 지음, 박미경 옮김","13,800","12,420","1,380","10%","690점","20160831","628"
"93","자기계발","작은 집을 예찬한다","8955618441","9788955618440","13320","바다출판사","도미니크 로로 지음, 배형은 옮김","12,000","10,800","1,200","10%","600점","20160620","355"
"94","자기계발","어른 연습","K022535690","9791186665329","03190","유노북스","박주원 지음","14,000","12,600","1,400","10%","700점","20160822","185"
"95","자기계발","나는 왜 똑같은 생각만 할까","8960515477","9788960515475","03320","부키","데이비드 니븐 지음, 전미영 옮김","13,800","12,420","1,380","10%","690점","20160513","907"
"96","자기계발","성과를 지배하는 바인더의 힘 + 3P 바인더 세트","K482434335","9791185982212","14190","스타리치북스","강규형 지음","20,000","18,000","2,000","10%","1,000점","20131005","1774"
"97","자기계발","아티스트 웨이","8986377454","9788986377453","03600","경당","줄리아 카메론 지음, 임지호 옮김","17,000","15,300","1,700","10%","850점","20120510","29845"
"98","자기계발","어떻게 원하는 것을 얻는가","8933870180","9788933870181","03320","8.0","스튜어트 다이아몬드 지음, 김태훈 옮김","15,000","13,500","1,500","10%","750점","20111130","31277"
"99","자기계발","네이비씰의 나를 이기는 연습","K102535577","9791185264141","03840","다반","마크 디바인.앨리슨 에덜허츠 마샤트 지음, 김재욱 옮김","15,000","13,500","1,500","10%","750점","20160630","705"
"100","자기계발","놓치고 싶지 않은 나의 꿈 나의 인생 1","8974259680","9788974259686","14320","국일미디어(국일출판사)","나폴레온 힐 지음, 권혁철 옮김","13,500","12,150","1,350","10%","670점","20151216","4050"
"101","자기계발","부자가 되는 정리의 힘","8960868876","9788960868878","03320","위즈덤하우스","윤선현 지음","13,800","12,420","1,380","10%","690점","20151215","2872"
"102","자기계발","시크릿","8952206509","9788952206503","03320","살림Biz","론다 번 지음, 김우열 옮김","13,800","12,420","1,380","10%","690점","20070622","113250"
"103","자기계발","나는 고작 한번 해봤을 뿐이다","8960869120","9788960869127","03320","위즈덤하우스","김민태 지음","12,800","11,520","1,280","10%","640점","20160310","1103"
"104","자기계발","정답부터 보는 꼼수 공부법","8960869007","9788960869004","03320","위즈덤하우스","사토 야마토 지음, 엄선옥 옮김","12,000","10,800","1,200","10%","600점","20160225","1147"
"105","자기계발","리딩으로 리드하라","K942434149","9791185035444","03320","차이정원","이지성 지음","17,000","15,300","1,700","10%","850점","20160405","7908"
"106","자기계발","고수의 보고법","8993952590","9788993952599","13320","옥당(북커스베르겐)","박종필 지음","15,000","13,500","1,500","10%","750점","20150125","2339"
"107","자기계발","갖고 싶다 이런 키친","K212535381","9791186757086","13590","심플라이프","스즈키 나오코 지음, 박재현 옮김","13,800","12,420","1,380","10%","690점","20160715","221"
"108","자기계발","오늘부터 가벼워지는 삶","K802434538","9788960869141","03320","위즈덤하우스","기시미 이치로 지음, 장은주 옮김, 하지현 감수","14,800","13,320","1,480","10%","740점","20160331","937"
"109","자기계발","위대한 나의 발견 강점 혁명","8935209767","9788935209767","","청림출판","마커스 버킹엄 외 지음","25,000","22,500","2,500","10%","1,250점","20130820","2519"
"110","자기계발","유혹의 기술","8901152258","9788901152257","03320","웅진지식하우스","로버트 그린 지음, 강미경 옮김","29,000","26,100","2,900","10%","1,450점","20121120","6761"
"111","자기계발","아웃라이어","8934933151","9788934933151","03320","김영사","말콤 글래드웰 지음, 노정태 옮김, 최인철 감수","13,000","11,700","1,300","10%","650점","20090115","24417"
"112","자기계발","지금 이 순간을 살아라","8987203956","9788987203959","03840","양문","에크하르트 톨레 지음, 노혜숙.유영일 옮김","12,500","11,250","1,250","10%","620점","20080902","23399"
"113","자기계발","하루 1분 두뇌게임","K172434069","9791186834008","14320","베프북스","YM기획 엮음, 정계원 감수","12,800","11,520","1,280","10%","640점","20150930","1251"
"114","자기계발","7번 읽기 공부법","8960868000","9788960868007","13320","위즈덤하우스","야마구찌 마유 지음, 류두진 옮김","11,800","10,620","1,180","10%","590점","20150326","8319"
"115","자기계발","나는 내일을 기다리지 않는다","8996991309","9788996991304","13320","인플루엔셜(주)","강수진 지음","14,000","12,600","1,400","10%","700점","20130123","4221"
"116","자기계발","프레임","895091154X","9788950911546","03320","21세기북스","최인철 지음","10,000","9,000","1,000","10%","500점","20070608","15693"
"117","자기계발","심플하게 산다 2","8955616899","9788955616897","13320","바다출판사","도미니크 로로 지음, 임영신 엮음","12,000","10,800","1,200","10%","600점","20140314","1348"
"118","자기계발","간호사가 말하는 간호사","898598974X","9788985989749","14300","부키","권혜림 외 지음","14,800","13,320","1,480","10%","740점","20041028","6866"
"119","자기계발","공부를 위한 읽기는 따로 있다","8989847613","9788989847618","03320","북라인","프랜시스 P. 로빈슨 지음, 이문영 옮김","12,000","10,800","1,200","10%","600점","20160805","167"
"120","자기계발","크래핑","8960869619","9788960869615","03320","위즈덤하우스","강동화.박현찬 지음","13,000","11,700","1,300","10%","650점","20160722","381"
"121","자기계발","단순한 삶","K192535161","9791158881214","03320","판미동","샤를 와그너 지음, 문신원 옮김","12,000","10,800","1,200","10%","600점","20160526","931"
"122","자기계발","독서 천재가 된 홍대리","896370632X","9788963706320","03320","다산라이프","이지성.정회일 지음","13,000","11,700","1,300","10%","650점","20110829","13722"
"123","자기계발","결심중독","K752535665","9791195807505","03320","스노우폭스북스","최창호 지음","15,000","13,500","1,500","10%","750점","20160610","433"
"124","자기계발","내가 선택한 남자와 사랑하라","8927805801","9788927805809","13190","중앙books(중앙북스)","나비 지음","14,000","12,600","1,400","10%","700점","20141009","951"
"125","자기계발","FBI 행동의 심리학","8901110806","9788901110806","03320","리더스북","조 내버로 & 마빈 칼린스 지음, 박정길 옮김","14,000","12,600","1,400","10%","700점","20100913","22197"
"126","자기계발","상위 1% 부자의 통찰력","896952116X","9788969521163","03320","경향BP","사이토 히토리 지음, 정연주 옮김","13,000","11,700","1,300","10%","650점","20160705","2227"
"127","자기계발","나는 단호해지기로 결심했다","8901206269","9788901206264","03180","걷는나무","롤프 젤린 지음, 박병화 옮김","14,000","12,600","1,400","10%","700점","20160411","920"
"128","자기계발","지속하는 힘","K502434113","9791187147008","13190","아날로그(글담)","고바야시 다다아키 지음, 정은지 옮김","12,500","11,250","1,250","10%","620점","20160203","1009"
"129","자기계발","하루 세 줄, 마음정리법","8997142364","9788997142361","13300","지식공간","고바야시 히로유키 지음, 정선희 옮김","11,000","10,000","1,000","10%","550점","20151116","3790"
"130","자기계발","관계를 깨뜨리지 않고 원하는 것을 얻는 기술","K532535399","9791158510473","03320","토네이도","애덤 갤린스키.모리스 슈바이처 지음, 박준형 옮김","15,000","13,500","1,500","10%","750점","20160816","139"
"131","자기계발","그릿 Grit","8965701813","9788965701811","03320","쌤앤파커스","김주환 지음","15,000","13,500","1,500","10%","750점","20131125","3082"
"132","자기계발","꿈을 품고 윙을 달다","8997737228","9788997737222","13320","마음상자","송연희 지음","13,000","11,700","1,300","10%","650점","20160720","410"
"133","자기계발","조조처럼 대담하라","8966374662","9788966374663","03320","미다스북스","신동준 지음","15,000","13,500","1,500","10%","750점","20160801","230"
"134","자기계발","이기는 면접을 위한 2017 시사읽기","8992522304","9788992522304","13","유레카엠앤비(단행본)","유레카 편집부 지음","14,000","12,600","1,400","10%","700점","20160810","258"
"135","자기계발","마음청소","8950964317","9788950964313","03190","arte(아르테)","우에니시 아키라 지음, 민경욱 옮김","14,000","12,600","1,400","10%","700점","20160330","1378"
"136","자기계발","이제는 이기는 인생을 살고 싶다","8901213044","9788901213040","03320","리더스북","조우성 지음","15,000","13,500","1,500","10%","750점","20160715","239"
"137","자기계발","세종의 적솔력","8965961904","9788965961901","03320","흐름출판","박현모 지음","16,000","14,400","1,600","10%","800점","20160707","837"
"138","자기계발","부자의 행동습관","K162535472","9791130608334","13190","다산4.0","사이토 히토리 지음, 이지수 옮김","12,000","10,800","1,200","10%","600점","20160621","591"
"139","자기계발","카피책 키트 세트","8968330743","9788968330742","1","허밍버드","정철 지음, 손영삼 이미지","18,000","16,200","1,800","10%","900점","20160125","502"
"140","자기계발","마틴 셀리그만의 긍정심리학","8981103194","9788981103194","03180","물푸레","마틴 셀리그만 지음, 김인자.우문식 옮김","21,800","19,620","2,180","10%","1,090점","20140403","6499"
"141","자기계발","건축, 전공하면 뭐하고 살지?","8955923600","9788955923605","93610","스페이스타임(시공문화사)","정기정 외 지음, 김기훈.류일향 엮음","14,000","13,300","700","5%","400점","20160707","527"
"142","자기계발","최윤식의 미래준비학교","899332297X","9788993322972","13320","지식노마드","최윤식.최현식 지음","15,000","13,500","1,500","10%","750점","20160627","334"
"143","자기계발","신경 쓰지 않는 연습","8984075310","9788984075313","03320","세종(세종서적)","나토리 호겐 지음, 이정환 옮김","15,000","13,500","1,500","10%","750점","20151222","2113"
"144","자기계발","품격 입는 남자","8960304085","9788960304086","13320","황금부엉이","황정선 지음","25,000","22,500","2,500","10%","1,250점","20141219","154"
"145","자기계발","성과를 지배하는 바인더의 힘","1195115806","9791195115808","13190","스타리치북스","강규형 지음","16,000","14,400","1,600","10%","800점","20131005","19255"
"146","자기계발","마흔, 논어를 읽어야 할 시간","8950933403","9788950933401","03320","21세기북스","신정근 지음","15,000","13,500","1,500","10%","750점","20111005","12698"
"147","자기계발","회복탄력성","8960864374","9788960864375","13320","위즈덤하우스","김주환 지음","13,000","11,700","1,300","10%","650점","20110317","7613"
"148","자기계발","다시 유혹하라","K202434033","9791195725502","03190","책너머","여성욱 지음","14,000","12,600","1,400","10%","700점","20160330","765"
"149","자기계발","프랑스 여자는 늙지 않는다","8965961777","9788965961772","03320","흐름출판","미레유 길리아노 지음, 박미경 옮김","13,000","11,700","1,300","10%","650점","20160118","2087"
"150","자기계발","나는 한 번 읽은 책은 절대 잊어버리지 않는다","8970342443","9788970342443","13320","나라원","카바사와 시온 지음, 은영미 옮김","13,500","12,150","1,350","10%","670점","20160120","2294"
"151","자기계발","습관의 재발견","8997575333","9788997575336","13190","비즈니스북스","스티븐 기즈 지음, 구세희 엮음","13,000","11,700","1,300","10%","650점","20141125","11081"
"152","자기계발","선물","8925544415","9788925544410","03320","랜덤하우스코리아","스펜서 존슨 지음, 형선호 옮김","9,000","8,100","900","10%","450점","20111128","2864"
"153","자기계발","적을 만들지 않는 대화법","8995932589","9788995932582","03320","갈매나무","샘 혼 지음, 이상원 옮김","12,000","10,800","1,200","10%","600점","20150323","24038"
"154","자기계발","몰입 - 인생을 바꾸는 자기 혁명","8925514826","9788925514826","03320","랜덤하우스코리아","황농문 지음","14,000","12,600","1,400","10%","700점","20071210","21900"
"155","자기계발","괜찮아, 다 잘되고 있으니까","8969521208","9788969521200","03320","경향BP","사이토 히토리 지음, 강수연 옮김","12,000","10,800","1,200","10%","600점","20160817","286"
"156","자기계발","미친 암기력","K282434823","9791155423981","13380","매일경제신문사","미야구치 기미토시 지음, 김지영 옮김","12,000","10,800","1,200","10%","600점","20160225","876"
"157","자기계발","그림의 힘 2","6000852480","9791186343029","04320","8.0","김선현 지음","18,800","16,920","1,880","10%","940점","20150528","6363"
"158","자기계발","절제의 성공학","8992382138","9788992382137","13320","바람","미즈노 남보쿠 지음, 류건 엮음, 권세진 옮김","11,500","10,350","1,150","10%","570점","20130725","19941"
"159","자기계발","매력 자본","8937486539","9788937486531","03320","민음사","캐서린 하킴 지음, 이현주 옮김","16,000","14,400","1,600","10%","800점","20130201","1658"
"160","자기계발","명강사 강의 기획","8984058610","9788984058613","03320","더난출판사","도영태 지음","15,000","13,500","1,500","10%","750점","20160725","246"
"161","자기계발","장뇌력","8997484788","9788997484782","03510","전나무숲","나가누마 타카노리 지음, 배영진 옮김","13,000","11,700","1,300","10%","650점","20160715","536"
"162","자기계발","잘나가는 일류들의 자기관리 기술","K482535581","9791187412007","13320","이보라이프","하이 에이슈 지음, 김명선 옮김","12,000","10,800","1,200","10%","600점","20160722","101"
"163","자기계발","마음을 파는 백화점","899667883X","9788996678830","0","온마인드","박옥수 지음","14,000","12,600","1,400","10%","700점","20160704","337"
