순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"28","자기계발","어떻게 원하는 것을 얻는가","8933870180","9788933870181","03320","8.0","스튜어트 다이아몬드 지음, 김태훈 옮김","15,000","13,500","1,500","10%","750점","20111130","31277"
"29","자기계발","언니의 독설","8950940760","9788950940768","03320","21세기북스","김미경 지음","16,000","14,400","1,600","10%","800점","20121012","8430"
"30","자기계발","아침 1시간 노트","8997263080","9788997263080","13320","책비","야마모토 노리아키 지음, 서수지 옮김","13,000","11,700","1,300","10%","650점","20120426","2016"
"31","자기계발","철학자처럼 느긋하게 나이 드는 법","8962605228","9788962605228","03840","책읽는수요일","대니얼 클라인 지음, 김유신 옮김","13,000","11,700","1,300","10%","650점","20130325","385"
"32","자기계발","시골의사 박경철의 자기혁명","8901130467","9788901130460","03320","리더스북","박경철 지음","16,000","14,400","1,600","10%","800점","20110930","25946"
"33","자기계발","쟁경","8937486725","9788937486722","03320","민음사","자오촨둥 지음, 노만수 옮김","38,000","34,200","3,800","10%","1,900점","20130405","332"
"34","자기계발","안고 갈 사람, 버리고 갈 사람","8971846887","9788971846889","13320","푸른숲","크리스토프 앙드레 지음, 이세진 옮김, 뮈조 그림","12,000","10,800","1,200","10%","600점","20130329","529"
"35","자기계발","18시간 몰입의 법칙","8979521065","9788979521061","03320","맑은소리","이지성 지음","11,000","9,900","1,100","10%","550점","20091101","4369"
"36","자기계발","로봇 다빈치, 꿈을 설계하다","8946418370","9788946418370","03810","샘터사","데니스 홍 지음","14,000","12,600","1,400","10%","700점","20130314","1638"
"37","자기계발","너의 내면을 검색하라","8952765206","9788952765208","13320","알키","차드 멩 탄 지음, 권오열 옮김, 이시형 감수","14,000","12,600","1,400","10%","700점","20120515","6581"
"38","자기계발","누구와도 15분 이상 대화가 끊이지 않는 66가지 Point","8961091190","9788961091190","04830","지식여행","노구치 사토시 지음, 윤성규 옮김","11,000","9,900","1,100","10%","550점","20100115","3595"
"39","자기계발","왓칭 Watching","893570346X","9788935703463","03320","정신세계사","김상운 지음","13,000","11,700","1,300","10%","650점","20110412","23023"
"40","자기계발","무지개 원리","8974255898","9788974255893","13320","국일미디어(국일출판사)","차동엽 지음","14,800","13,320","1,480","10%","740점","20120425","3980"
"41","자기계발","하루 15분 정리의 힘","8960865273","9788960865273","13320","위즈덤하우스","윤선현 지음","13,800","12,420","1,380","10%","690점","20120323","10411"
"42","자기계발","스위치","8901106981","9788901106984","03320","웅진지식하우스","칩 히스 & 댄 히스 지음, 안진환 옮김","15,000","13,500","1,500","10%","750점","20100409","7679"
"43","자기계발","전쟁의 기술","8901063034","9788901063034","03320","웅진지식하우스","로버트 그린 지음, 안진환 외 옮김","25,000","22,500","2,500","10%","1,250점","20070119","10233"
"44","자기계발","내가 행복해지는 거절의 힘","8994597123","9788994597126","13180","이다미디어","마누엘 스미스 지음, 박미경 옮김","16,000","14,400","1,600","10%","800점","20120922","6312"
"45","자기계발","권력의 법칙","8901092948","9788901092942","03320","웅진지식하우스","로버트 그린 외 지음, 안진환 외 옮김","28,000","25,200","2,800","10%","1,400점","20090302","7718"
"46","자기계발","아웃라이어","8934933151","9788934933151","03320","김영사","말콤 글래드웰 지음, 노정태 옮김, 최인철 감수","13,000","11,700","1,300","10%","650점","20090115","24417"
"47","자기계발","스물아홉의 꿈, 서른아홉의 비행","899713230X","9788997132300","03810","행성B(행성비)","조은정 지음","14,000","12,600","1,400","10%","700점","20130227","378"
"48","자기계발","길 위에서 하버드까지","8963702936","9788963702933","03840","다산책방","리즈 머리 지음, 정해영 옮김","15,800","14,220","1,580","10%","790점","20121212","3346"
"49","자기계발","탤런트 코드","8901096412","9788901096414","03320","웅진지식하우스","대니얼 코일 지음, 윤미나 옮김","13,000","11,700","1,300","10%","650점","20090610","4635"
"50","자기계발","희망의 귀환","8992825722","9788992825726","03320","위즈앤비즈","차동엽 지음","14,800","13,320","1,480","10%","740점","20130320","1868"
"51","자기계발","화성에서 온 남자 금성에서 온 여자","8990514401","9788990514400","03840","동녘라이프(친구미디어)","존 그레이 지음, 김경숙 옮김","13,000","11,700","1,300","10%","650점","20060630","19239"
"52","자기계발","마음으로 리드하라","8976334361","9788976334367","03320","삼성경제연구소","류지성 지음","15,000","13,500","1,500","10%","750점","20110930","751"
"53","자기계발","미스터리 메써드","899629750X","9788996297505","03300","14차원엔터프라이즈","미스터리 지음, MM프로젝트팀 옮김","20,000","19,000","1,000","5%","570점","20091030","3450"
"54","자기계발","스마트한 선택들","8901156385","9788901156385","03320","걷는나무","롤프 도벨리 지음, 두행숙 옮김","14,000","12,600","1,400","10%","700점","20130417","2812"
"55","자기계발","행복이란 무엇인가","8950946025","9788950946029","03890","21세기북스","하임 샤피라 지음, 정지현 옮김","13,000","11,700","1,300","10%","650점","20130220","772"
"56","자기계발","꿈꾸는 스무 살을 위한 101가지 작은 습관","8901122650","9788901122656","03320","웅진지식하우스","탤렌 마이데너 지음, 박지숙 옮김","13,800","12,420","1,380","10%","690점","20110520","1808"
"57","자기계발","CEO의 다이어리엔 뭔가 비밀이 있다","8970411895","9788970411897","03320","디자인하우스","니시무라 아키라 지음, 권성훈 옮김","7,800","7,020","780","10%","390점","20011025","4575"
"58","자기계발","일 잘하는 사람보다 말 잘하는 사람이 이긴다","8956591547","9788956591544","13320","예문","오쿠시 아유미 지음, 정은지 옮김","7,500","6,750","750","10%","370점","20100820","9103"
"59","자기계발","대담하게 맞서기","8976772962","9788976772961","03320","명진출판사","브레네 브라운 지음, 최완규 옮김","15,000","13,500","1,500","10%","750점","20130311","235"
"60","자기계발","1일 2식","8961092200","9788961092203","13510","지식여행","히가시 시게요시 지음, 안중식 옮김, 코우다 미츠오 감수","13,900","12,510","1,390","10%","690점","20121110","574"
"61","자기계발","심플하게 산다","8955616473","9788955616477","13320","바다출판사","도미니크 로로 지음, 김성희 옮김","12,000","10,800","1,200","10%","600점","20120903","14053"
"62","자기계발","프레임","895091154X","9788950911546","03320","21세기북스","최인철 지음","10,000","9,000","1,000","10%","500점","20070608","15693"
"63","자기계발","잠자기 전 30분 공부법","8997107070","9788997107070","13320","아이콘북스","다카시마 데쓰지 지음, 서수지 옮김","13,000","11,700","1,300","10%","650점","20130228","1946"
"64","자기계발","의사를 믿지 말아야 할 72가지 이유","899317430X","9788993174304","13510","맛있는책","허현회 지음","15,000","13,500","1,500","10%","750점","20130415","675"
"65","자기계발","30년만의 휴식","8990984025","9788990984029","03320","비전과리더십","이무석 지음","16,000","14,400","1,600","10%","800점","20060509","13049"
"66","자기계발","자존감","8990984610","9788990984616","03320","비전과리더십","이무석 지음","14,000","12,600","1,400","10%","700점","20091001","8501"
"67","자기계발","생각이 너무 많은 여자","895276854X","9788952768544","03180","지식너머","수잔 놀렌 혹스마 지음, 나선숙 옮김","14,000","12,600","1,400","10%","700점","20130330","619"
"68","자기계발","시크릿","8952206509","9788952206503","03320","살림Biz","론다 번 지음, 김우열 옮김","13,800","12,420","1,380","10%","690점","20070622","113250"
"69","자기계발","착한 연애","8997585606","9788997585601","03810","마음세상","정민호 지음","13,500","12,150","1,350","10%","670점","20130410","325"
"70","자기계발","박코치의 독설","8950948052","9788950948054","03320","21세기북스","박정원 지음","15,000","13,500","1,500","10%","750점","20130322","188"
"71","자기계발","Open Your Mind 오픈 유어 마인드","899638111X","9788996381112","13320","빅북","이화승 엮음","11,000","9,900","1,100","10%","550점","20100427","1789"
"72","자기계발","김미경의 아트 스피치","895092384X","9788950923846","13320","21세기북스","김미경 지음","15,000","13,500","1,500","10%","750점","20100528","5309"
"73","자기계발","포기하지 마라 한 번뿐인 인생이다","8978912761","9788978912761","13320","큰나무","지그 지글러 지음, 박상혁 옮김","12,000","10,800","1,200","10%","600점","20121226","509"
"74","자기계발","멈추지 마, 다시 꿈부터 써봐","8901107589","9788901107585","03810","웅진지식하우스","김수영 지음","12,000","10,800","1,200","10%","600점","20100430","13755"
"75","자기계발","돈을 아는 여자가 아름답다","8965701317","9788965701316","03320","쌤앤파커스","윤승희 지음","14,000","12,600","1,400","10%","700점","20130225","494"
"76","자기계발","나이에 밀리지 않고 진짜 인생을 살고 싶다","8959137243","9788959137244","13320","예담","가와기타 요시노리 지음, 이정환 옮김","13,000","11,700","1,300","10%","650점","20130326","115"
"77","자기계발","연애 바이블","8965743680","9788965743682","03810","해냄","송창민 지음","14,800","13,320","1,480","10%","740점","20130125","850"
"78","자기계발","흔들리는 마흔, 이순신을 만나다","8965960711","9788965960713","03320","흐름출판","박종평 지음","15,000","13,500","1,500","10%","750점","20130428","577"
"79","자기계발","행복의 정복","8956025517","9788956025513","03330","사회평론","버트란트 러셀 지음, 이순희 옮김","9,800","8,820","980","10%","490점","20050105","13751"
"80","자기계발","예능력","8937486962","9788937486968","03320","민음사","하지현 지음","13,000","11,700","1,300","10%","650점","20130326","157"
"81","자기계발","나는 셜록 홈스처럼 살고 싶다","8963709477","9788963709475","03810","다산북스","표창원 지음","15,000","13,500","1,500","10%","750점","20130315","415"
"82","자기계발","글쓰기 정석","8990991439","9788990991430","03800","경향미디어","배상복 지음","12,000","10,800","1,200","10%","600점","20061124","6151"
"83","자기계발","지금 힘들다면 잘하고 있는 것이다","8927804163","9788927804161","03320","중앙books(중앙북스)","전옥표 지음","13,000","11,700","1,300","10%","650점","20130225","599"
"84","자기계발","허리베개 다이어트","895864298X","9788958642985","13690","SISO Books","후쿠츠지 도시키 지음, 박은희 옮김","13,000","11,700","1,300","10%","650점","20120215","1141"
"85","자기계발","카피라이터 정철의 머리를 9하라","8901156253","9788901156255","03320","리더스북","정철 지음","14,800","13,320","1,480","10%","740점","20130410","988"
"86","자기계발","성공을 부르는 목소리 코칭","8960602027","9788960602021","03320","원앤원북스","임유정 지음","14,000","12,600","1,400","10%","700점","20110501","1233"
"87","자기계발","사람은 무엇으로 성장하는가","8997575082","9788997575084","13190","비즈니스북스","존 맥스웰 지음, 김고명 옮김, 전옥표 감수","14,500","13,050","1,450","10%","720점","20121005","9659"
"88","자기계발","위기 탈출 생존 교과서","8964940261","9788964940266","13840","보누스","데이비드 보르게닉트.조슈아 피븐 지음, 문은실 옮김","12,000","10,800","1,200","10%","600점","20101112","1126"
"89","자기계발","사랑은 어디로 가는가","8956606692","9788956606699","03320","은행나무","에카르트 폰 히르슈하우젠 지음, 박규호 옮김","9,000","8,100","900","10%","450점","20130326","163"
"90","자기계발","서른에서 멈추는 여자, 서른부터 성장하는 여자","8901124343","9788901124346","03830","웅진지식하우스","아리카와 마유미 지음, 도현정 옮김","13,000","11,700","1,300","10%","650점","20110615","2905"
"91","자기계발","나는 까칠하게 살기로 했다","899674641X","9788996746416","03320","센추리원","양창순 지음","15,000","13,500","1,500","10%","750점","20120201","13807"
"92","자기계발","마흔, 논어를 읽어야 할 시간","8950933403","9788950933401","03320","21세기북스","신정근 지음","15,000","13,500","1,500","10%","750점","20111005","12698"
"93","자기계발","딸아, 너는 인생을 이렇게 살아라","8996506591","9788996506591","13840","책비","펄 벅 지음, 하지연 옮김","13,000","11,700","1,300","10%","650점","20110725","2178"
"94","자기계발","슬렁슬렁 부자되는 풍요노트","8998895005","9788998895006","03320","미래시간","비하인드 지음","13,800","12,420","1,380","10%","690점","20130314","214"
"95","자기계발","냉정한 엄마가 아이를 당당하게 키운다","8950945916","9788950945916","13370","21세기북스","이정숙 지음","15,000","13,500","1,500","10%","750점","20130215","232"
"96","자기계발","꿈꾸는 다락방 2 - 실천편","8974255286","9788974255282","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20080728","11045"
"97","자기계발","사장이 전부다","8960865923","9788960865921","13320","위즈덤하우스","고야마 마사히코 지음, 천재정 옮김","14,000","12,600","1,400","10%","700점","20130329","119"
"98","자기계발","적의 칼로 싸워라","8954620558","9788954620550","03320","문학동네","이명우 지음","15,000","13,500","1,500","10%","750점","20130220","701"
"99","자기계발","건투를 빈다","8971847980","9788971847985","03810","푸른숲","김어준 지음, 현태준 그림","15,800","14,220","1,580","10%","790점","20081110","8410"
"100","자기계발","메모의 기술","8990098556","9788990098559","03320","해바라기","사카토 켄지 지음, 고은진 옮김","9,500","8,550","950","10%","470점","20050315","9401"
"101","자기계발","호감이 전략을 이긴다","8998602024","9788998602024","13320","원더박스","로히트 바르가바 지음, 이은숙 옮김","15,000","13,500","1,500","10%","750점","20130312","522"
"102","자기계발","거짓말의 심리학","8992355939","9788992355933","03180","추수밭(청림출판)","필립 휴스턴 외 지음, 박인균 옮김","14,000","12,600","1,400","10%","700점","20130104","2985"
"103","자기계발","글쓰기, 어떻게 쓸 것인가","8996924032","9788996924036","13320","경향BP","임정섭 지음","14,300","12,870","1,430","10%","710점","20121017","1329"
"104","자기계발","지금 너에게 가장 필요한 것은","8994011374","9788994011370","03320","마리북스","소프트뱅크 신규채용 라이브 편찬위원회 엮음, 정은영 옮김","13,000","11,700","1,300","10%","650점","20130420","578"
"105","자기계발","마음속에는 괴물이 산다","8935209597","9788935209590","03180","청림출판","한덕현 지음","13,800","12,420","1,380","10%","690점","20130319","407"
"106","자기계발","당신의 꿈은 무엇입니까","8901150794","9788901150796","03810","웅진지식하우스","김수영 지음","15,000","13,500","1,500","10%","750점","20120919","3606"
"107","자기계발","설득의 비밀","8996331309","9788996331308","13300","쿠폰북","EBS 제작팀.김종명 엮음","14,800","13,320","1,480","10%","740점","20091116","11692"
"108","자기계발","관계의 심리학","8990991676","9788990991676","03320","경향미디어","이철우 지음","12,000","10,800","1,200","10%","600점","20081013","8429"
"109","자기계발","지금 이 순간을 살아라","8987203956","9788987203959","03840","양문","에크하르트 톨레 지음, 노혜숙.유영일 옮김","12,500","11,250","1,250","10%","620점","20080902","23399"
"110","자기계발","시련은 있어도 실패는 없다","8973400533","9788973400539","03810","제삼기획","정주영 지음","10,000","9,000","1,000","10%","500점","20010531","8024"
"111","자기계발","회복탄력성","8960864374","9788960864375","13320","위즈덤하우스","김주환 지음","13,000","11,700","1,300","10%","650점","20110317","7613"
"112","자기계발","프린세스 마법의 주문","8960860026","9788960860025","03810","위즈덤하우스","아네스 안 지음","9,800","8,820","980","10%","490점","20061122","7950"
"113","자기계발","성공하는 사람들의 7가지 습관","8934913258","9788934913252","03320","김영사","스티븐 코비 지음, 김경섭 옮김","17,900","16,110","1,790","10%","890점","20030930","15631"
"114","자기계발","구글을 가장 잘 쓰는 직장인 되기","8954620388","9788954620383","03320","휴먼큐브","우병현 지음","15,000","13,500","1,500","10%","750점","20130131","605"
"115","자기계발","함부로 말하는 사람과 대화하는 법","8993635226","9788993635225","03320","갈매나무","샘 혼 지음, 이상원 옮김","13,000","11,700","1,300","10%","650점","20110520","1342"
"116","자기계발","위대한 나의 발견 강점 혁명","893520627X","9788935206278","03320","청림출판","마커스 버킹엄 & 도널드 클리프턴 지음, 박정숙 옮김","15,000","13,500","1,500","10%","750점","20050915","6536"
"117","자기계발","단 한 장의 인생설계도","8998886014","9788998886011","03320","교보문고(단행본)","팀 클라크 외 지음, 유태준 외 옮김","15,000","13,500","1,500","10%","750점","20130219","528"
"118","자기계발","나는 당신을 봅니다","8950945215","9788950945213","03320","21세기북스","김창옥 지음","15,000","13,500","1,500","10%","750점","20121205","1951"
"119","자기계발","생각대로 살지 않으면 사는 대로 생각하게 된다 2","8997092200","9788997092208","13320","황소북스","은지성 지음","13,800","12,420","1,380","10%","690점","20121121","695"
"120","자기계발","나는 정말 너를 사랑하는 걸까?","8901074605","9788901074603","03810","갤리온","김혜남 지음","13,000","11,700","1,300","10%","650점","20071214","6903"
"121","자기계발","나는 왜 이 일을 하는가?","892861581X","9788928615810","03320","타임비즈","사이먼 사이넥 지음, 이영민 옮김","15,000","13,500","1,500","10%","750점","20130129","5624"
"122","자기계발","생각하는 미친놈","8996746401","9788996746409","03300","센추리원","박서원 지음","15,000","13,500","1,500","10%","750점","20111128","1045"
"123","자기계발","노는 만큼 성공한다","8950933055","9788950933050","13320","21세기북스","김정운 지음","15,000","13,500","1,500","10%","750점","20110916","7104"
"124","자기계발","세상을 바꾸는 천 개의 직업","8954616186","9788954616188","03320","문학동네","박원순 지음","15,000","14,250","750","5%","450점","20110930","4777"
"125","자기계발","마지막 강의","8952209249","9788952209245","03320","살림","랜디 포시.제프리 재슬로 지음, 심은우 옮김","12,000","10,800","1,200","10%","600점","20080616","25032"
"126","자기계발","남자는 나쁘다","8965701406","9788965701408","03180","쌤앤파커스","브렌다 쇼샤나 지음, 정지현 옮김","14,000","12,600","1,400","10%","700점","20130409","400"
"127","자기계발","100달러로 세상에 뛰어들어라","8976774337","9788976774330","03320","명진출판사","크리스 길아보 지음, 강혜구.김희정 옮김","17,000","15,300","1,700","10%","850점","20121029","1703"
"128","자기계발","에니어그램의 지혜","8956990824","9788956990828","03180","한문화","돈 리처드 리소.러스 허드슨 지음, 주혜명 옮김","24,000","21,600","2,400","10%","1,200점","20090310","3148"
"129","자기계발","설득의 심리학 2","8950914883","9788950914882","13320","21세기북스","노아 J. 골드스타인 외 지음, 윤미나 옮김","12,000","10,800","1,200","10%","600점","20080701","7866"
"130","자기계발","익숙한 것과의 결별","8932471282","9788932471280","03320","을유문화사","구본형 지음, 윤광준 사진","12,000","10,800","1,200","10%","600점","20071215","4237"
"131","자기계발","아내가 딴짓하는 데는 이유가 있다","8963709485","9788963709482","03320","다산라이프","홍미경 지음","13,000","11,700","1,300","10%","650점","20130315","175"
"132","자기계발","사람의 마음이 읽힌다","8965180279","9788965180272","13320","경향미디어","이태혁 지음","13,500","12,150","1,350","10%","670점","20110530","4167"
"133","자기계발","몰입의 즐거움","K242731587","9788973378869","03180","해냄","미하이 칙센트미하이 지음, 이희재 옮김","16,500","14,850","1,650","10%","820점","20071120","10647"
"134","자기계발","오늘도 두려움 없이","8934962682","9788934962687","03840","김영사","틱낫한, 진우기","12,000","10,800","1,200","10%","600점","20130419","1369"
"135","자기계발","얼굴은 답을 알고 있다","8950947714","9788950947712","03320","21세기북스","최창석 지음","15,000","13,500","1,500","10%","750점","20130315","176"
"136","자기계발","행복의 특권","8935209392","9788935209392","03320","청림출판","숀 아처 지음, 박세연 옮김","15,000","13,500","1,500","10%","750점","20121010","812"
"137","자기계발","에버노트 라이프","8931442491","9788931442496","13000","영진.com(영진닷컴)","홍순성 지음","13,000","11,700","1,300","10%","650점","20120510","804"
"138","자기계발","내 남자 사용법","8901106191","9788901106199","03840","리더스북","스티브 하비.디네네 밀러 지음, 서현정 옮김","12,000","10,800","1,200","10%","600점","20100402","691"
"139","자기계발","마흔, 뱃살과의 전쟁","8997787071","9788997787074","13510","스타일조선","우에모리 미오 지음, 이소영 옮김","13,000","11,700","1,300","10%","650점","20130425","306"
"140","자기계발","미친 연애","8996512338","9788996512332","03810","좋은날들","최정 지음","12,800","11,520","1,280","10%","640점","20110510","2004"
"141","자기계발","콜드리딩","8901152207","9788901152202","03320","엘도라도","이시이 히로유키 지음, 김윤희 옮김","13,000","11,700","1,300","10%","650점","20121214","3599"
"142","자기계발","세로토닌하라!","8927800605","9788927800606","03320","중앙books(중앙북스)","이시형 지음","14,000","12,600","1,400","10%","700점","20100715","3338"
"143","자기계발","영어 천재가 된 홍 대리","8993285675","9788993285673","03320","다산라이프","박정원 지음","13,000","11,700","1,300","10%","650점","20090216","6651"
"144","자기계발","클릭 모먼트","8952768698","9788952768698","13320","알키","프란스 요한슨 지음, 신예경 옮김","15,000","13,500","1,500","10%","750점","20130410","318"
"145","자기계발","마키아벨리","8950946009","9788950946005","13320","21세기북스","김상근 지음","18,000","16,200","1,800","10%","900점","20130114","1303"
"146","자기계발","멀티플라이어","8947528501","9788947528504","13320","한국경제신문","리즈 와이즈먼 외 지음, 최정인 옮김, 고영건 감수","16,000","14,400","1,600","10%","800점","20120608","4395"
"147","자기계발","보물지도","8970340920","9788970340920","13320","나라원","모치즈키 도시타카 지음, 은영미 옮김","12,000","10,800","1,200","10%","600점","20100110","4199"
"148","자기계발","일단, 시작해","8947528994","9788947528993","03320","한국경제신문","김영철 지음","13,000","11,700","1,300","10%","650점","20130215","624"
"149","자기계발","기적의 자소서 Beyond SPEC, Find Vision","8966660452","9788966660452","13320","조선북스","조민혁 지음","18,000","16,200","1,800","10%","900점","20130125","751"
"150","자기계발","유혹의 기술","8901152258","9788901152257","03320","웅진지식하우스","로버트 그린 지음, 강미경 옮김","29,000","26,100","2,900","10%","1,450점","20121120","6761"
"151","자기계발","너무나 인간적이지만 현실감각 없는 당신에게","8996857823","9788996857822","13320","타커스(끌레마)","발타자르 그라시안 지음, 임정재 옮김","13,800","12,420","1,380","10%","690점","20120615","863"
"152","자기계발","가치 있게 나이 드는 법","8927800761","9788927800767","03810","중앙books(중앙북스)","전혜성 지음","12,000","10,800","1,200","10%","600점","20100904","1850"
"153","자기계발","행복은 혼자 오지 않는다","8956603596","9788956603599","03320","은행나무","에카르트 폰 히르슈하우젠 지음, 박규호 옮김","17,000","15,300","1,700","10%","850점","20100830","4323"
"154","자기계발","잠자기 전 30분","8996156922","9788996156925","13320","티즈맵","다카시마 데쓰지 지음, 홍성민 옮김","9,500","8,550","950","10%","470점","20081129","13001"
"155","자기계발","경청","8960860190","9788960860193","03320","위즈덤하우스","조신영 외 지음","10,000","9,000","1,000","10%","500점","20070502","19902"
"156","자기계발","365 한 줄 고전 (양장)","8994643168","9788994643168","13320","라이온북스","이상민 지음","11,500","10,350","1,150","10%","570점","20111230","1068"
"157","자기계발","남자의 교과서","8997838121","9788997838127","13190","퍼플카우콘텐츠그룹","명로진 지음","7,000","6,300","700","10%","350점","20130405","281"
"158","자기계발","누가 내 치즈를 옮겼을까?","K292434449","9788980104710","03840","진명출판사","스펜서 존슨 지음, 이영진 옮김","10,000","9,000","1,000","10%","500점","20120410","1940"
"159","자기계발","남자의 물건","895093566X","9788950935665","13320","21세기북스","김정운 지음","15,000","13,500","1,500","10%","750점","20120207","10886"
"160","자기계발","마음은 어떻게 오작동하는가","8992573375","9788992573375","13180","북돋움","카루나 케이턴 지음, 박은영 옮김","13,000","11,700","1,300","10%","650점","20130201","609"
"161","자기계발","인생에 변명하지 마라","8965700868","9788965700869","03320","쌤앤파커스","이영석 지음","15,000","13,500","1,500","10%","750점","20120827","2823"
"162","자기계발","안 된다고 하지 말고 아니라고 하지 말고","896574346X","9788965743460","03810","해냄","임윤택 지음","13,800","12,420","1,380","10%","690점","20120715","1724"
"163","자기계발","도해사고력 : 그림으로 그리는 생각정리 기술","8993497575","9788993497571","13740","스펙트럼북스","나가타 도요시 지음, 정지영 옮김","5,900","5,310","590","10%","290점","20100915","3936"
"164","자기계발","20대, 자기계발에 미쳐라","8979521138","9788979521139","03320","맑은소리","이지성 지음","12,000","10,800","1,200","10%","600점","20100120","2985"
"165","자기계발","여자라면 힐러리처럼","8992555539","9788992555531","03320","다산북스","이지성 지음","12,000","10,800","1,200","10%","600점","20120330","8862"
"166","자기계발","템플턴 플랜","8995335629","9788995335628","03320","굿모닝북스","존 템플턴 지음, 박정태 옮김","9,800","8,820","980","10%","490점","20030410","1521"
