순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"650","자기계발","나는 희망의 증거가 되고 싶다","8959868094","9788959868094","03810","랜덤하우스코리아","서진규 지음","12,000","10,800","1,200","10%","600점","20110506","4080"
"651","자기계발","혼자라는 즐거움","8936909924","9788936909925","03840","대원사","라이오넬 피셔 지음, 이혜경 옮김","10,800","9,720","1,080","10%","540점","20050315","86"
"652","자기계발","어느 독서광의 생산적 책읽기 50","8991120040","9788991120044","03020","북포스","안상헌 지음","12,000","10,800","1,200","10%","600점","20050318","4658"
"653","자기계발","성공한 사람들의 독서습관","8995545011","9788995545010","02320","나무한그루","시미즈 가쓰요시 외 지음","10,000","9,000","1,000","10%","500점","20041001","986"
"654","자기계발","1퍼센트 부자의 법칙","894752476X","9788947524766","03320","한국경제신문","사이토 히토리 지음, 이정환 옮김","11,000","9,900","1,100","10%","550점","20040406","695"
"655","자기계발","7막 7장 그리고 그 후","898931335X","9788989313359","03810","위즈덤하우스","홍정욱 지음","8,800","7,920","880","10%","440점","20031107","10080"
"656","자기계발","질문의 7가지 힘","8984051608","9788984051607","03320","더난출판사","도로시 리즈 지음, 노혜숙 옮김","10,000","9,000","1,000","10%","500점","20021020","3152"
"657","자기계발","1% 인연의 힘","8956392366","9788956392363","03320","책이있는마을","이재운 지음","14,800","13,320","1,480","10%","740점","20151105","30"
"658","자기계발","우리는 부끄러운 청춘으로 살 수 없다","8997234560","9788997234561","03320","나비의활주로","강주원 외 지음","13,500","12,150","1,350","10%","670점","20151022","31"
"659","자기계발","어떻게 최고의 인재를 얻는가","8950958961","9788950958961","03320","21세기북스","클라우디오 페르난데즈-아라오즈 지음, 이재경 옮김","18,000","16,200","1,800","10%","810점","20151019","36"
"660","자기계발","사하라로 간 세일즈맨","K302434878","9791157669264","03190","좋은땅","황선찬 지음","15,000","13,500","1,500","10%","750점","20151008","91"
"661","자기계발","남녀의 성심리 연애 리서치","8972994421","9788972994428","03190","이너피스","G.윌슨.D.니아스 지음, 김정범 옮김","13,000","11,700","1,300","10%","650점","20151017","45"
"662","자기계발","초보자를 위한 심리학 교과서","K392434461","9791157790364","03180","스마트북","김문성 엮음","15,000","13,500","1,500","10%","750점","20151005","51"
"663","자기계발","청춘강의","8960763195","9788960763197","03180","그루터기북스","송인섭 지음","13,000","11,700","1,300","10%","650점","20150918","47"
"664","자기계발","창의력 비타민","8940805143","9788940805145","13190","미진사","노아 스칼린 지음, 손지현.홍영은.이규정 옮김","15,000","15,000","0","0%","750점","20150910","56"
"665","자기계발","벤저민 프랭클린 자서전","8960605719","9788960605718","03100","원앤원북스","벤저민 프랭클린 지음, 정윤희 옮김","15,000","13,500","1,500","10%","750점","20150916","1830"
