순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"23","자기계발","당신은 아무 일 없던 사람보다 강합니다","K822535127","9791187498056","03320","수오서재","김창옥 지음","14,800","13,320","1,480","10%","740점","20161010","6104"
"24","자기계발","휘게 라이프, 편안하게 함께 따뜻하게","8960869899","9788960869899","03320","위즈덤하우스","마이크 비킹 지음, 정여진 옮김","14,000","12,600","1,400","10%","700점","20161024","2456"
"25","자기계발","함부로 말하는 사람과 대화하는 법","8993635641","9788993635645","03320","갈매나무","샘 혼 지음, 이상원 옮김","13,000","11,700","1,300","10%","650점","20151125","2094"
"26","자기계발","심플하게 산다","8955616473","9788955616477","13320","바다출판사","도미니크 로로 지음, 김성희 옮김","12,000","10,800","1,200","10%","600점","20120903","14053"
"27","자기계발","프레임","8950966441","9788950966447","03320","21세기북스","최인철 지음","16,000","14,400","1,600","10%","800점","20160901","12261"
"28","자기계발","1분 상식 사전","K732535642","9791186877326","13590","별글","엔사이클로넷 지음, 이소영 옮김","13,000","11,700","1,300","10%","650점","20161219","2934"
"29","자기계발","씀","K442535358","9791159033636","03810","더스토리","책속의 한줄 지음","14,800","13,320","1,480","10%","740점","20161228","628"
"30","자기계발","직장의 고수","K152536472","9791155426227","03320","매일경제신문사","나이토 요시히토 지음, 강다영 옮김","13,000","11,700","1,300","10%","650점","20170217","261"
"31","자기계발","나는 오늘부터 달라지기로 결심했다","K182535747","9791186805435","03190","비즈니스북스","그레첸 루빈 지음, 유혜인 옮김","14,800","13,320","1,480","10%","740점","20161125","1692"
"32","자기계발","거리 두기","8965703964","9788965703969","03320","쌤앤파커스","임춘성 지음","15,000","13,500","1,500","10%","750점","20170201","419"
"33","자기계발","YouTube 유튜브로 돈 벌기","K152535403","9791187345817","03320","길벗","이혜강.국동원 지음","15,000","13,500","1,500","10%","750점","20190315","4633"
"34","자기계발","적을 만들지 않는 대화법","8995932589","9788995932582","03320","갈매나무","샘 혼 지음, 이상원 옮김","12,000","10,800","1,200","10%","600점","20150323","24038"
"35","자기계발","당신은 겉보기에 노력하고 있을 뿐","899827471X","9788998274719","13190","북플라자","리샹룽 지음, 박주은 옮김","15,500","13,950","1,550","10%","770점","20161001","2447"
"36","자기계발","생각의 비밀","8997287095","9788997287093","13320","황금사자","김승호 지음","14,000","12,600","1,400","10%","700점","20150915","25082"
"37","자기계발","스무 살 클레오파트라처럼","K262536668","9791185035758","03320","차이정원","이지성 지음","14,000","12,600","1,400","10%","700점","20170119","1054"
"38","자기계발","나는 왜 네가 힘들까","8960515655","9788960515659","03180","부키","크리스텔 프티콜랭 지음, 이세진 옮김","13,800","12,420","1,380","10%","690점","20161021","2133"
"39","자기계발","위대한 멈춤","893291804X","9788932918044","03190","열린책들","박승오.홍승완 지음","22,000","19,800","2,200","10%","1,100점","20161215","1171"
"40","자기계발","세계의 엘리트는 왜 명상을 하는가","K812536373","9791185435015","03190","반니라이프","와타나베 아이코 지음, 정윤아 옮김","13,500","12,150","1,350","10%","670점","20170131","479"
"41","자기계발","외우지 않는 기억술","K412536375","9791186039717","13320","라의눈","가바사와 시온 지음, 박성민 옮김","13,000","11,700","1,300","10%","650점","20170213","617"
"42","자기계발","평생 걱정 없이 사는 법","K192536075","9791186665466","03190","유노북스","페이융 지음, 허유영 옮김","15,500","13,950","1,550","10%","770점","20170123","477"
"43","자기계발","세계 명화 365","K572535440","8809533870003","1","나무그늘","박철범 지음, 빈센트 반 고흐 외 그림","20,000","14,000","6,000","30%","140점","20170101","820"
"44","자기계발","감정의 온도","8989456576","9788989456575","03320","레드박스","김병수 지음","14,800","13,320","1,480","10%","740점","20170125","849"
"45","자기계발","그게 뭐라고 자꾸 신경이 쓰일까?","K842536573","9791170261438","03180","팜파스","차희연 지음","14,000","12,600","1,400","10%","700점","20170210","251"
"46","자기계발","혼자 상처받지 않는 법","8952777816","9788952777812","03180","시공사","미즈시마 히로코 지음, 오민혜 옮김","13,000","11,700","1,300","10%","650점","20170112","237"
"47","자기계발","의지력 SOS","K412536775","9791195989904","03180","순수와탐구","이중석 지음","12,000","10,800","1,200","10%","600점","20170110","334"
"48","자기계발","외모는 자존감이다","K412535529","9791130610030","03320","다산4.0","김주미 지음","14,000","12,600","1,400","10%","700점","20161017","1390"
"49","자기계발","나쁜 습관 정리법","8952777603","9788952777607","13190","지식너머","고도 도키오 지음, 이용택 옮김","14,000","12,600","1,400","10%","700점","20170110","318"
"50","자기계발","여행은 최고의 공부다","895736885X","9788957368855","03320","가나출판사","안시준 지음","15,000","13,500","1,500","10%","750점","20161209","459"
"51","자기계발","부자는 왜 필사적으로 교양을 배우는가","8984458376","9788984458376","03190","시그마북스","가야 게이치 지음, 최은지 옮김","13,500","12,150","1,350","10%","670점","20170110","394"
"52","자기계발","놀면서 뇌가 쌩쌩해지는 뇌자극 플레이북 1","K692536964","8809482280144","1","42미디어콘텐츠","창의개발연구회 지음","8,400","5,880","2,520","30%","60점","20170110","677"
"53","자기계발","생각이 행동으로 변하는 8가지 방법","8931455240","9788931455243","13320","영진.com(영진닷컴)","온은주 지음","13,000","11,700","1,300","10%","650점","20170112","435"
"54","자기계발","1년만 공부에 미쳐라","896799317X","9788967993177","03320","북오션","강상구 지음","14,000","12,600","1,400","10%","700점","20170125","193"
"55","자기계발","꿈꾸는 다락방","8974254891","9788974254896","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20070521","46807"
"56","자기계발","카피책","8968330751","9788968330759","14320","허밍버드","정철 지음, 손영삼 이미지","15,000","13,500","1,500","10%","750점","20160125","5643"
"57","자기계발","카네기 인간관계론 (반양장)","8956370591","9788956370590","04320","씨앗을뿌리는사람","데일 카네기 지음, 최염순 옮김","12,000","10,800","1,200","10%","600점","20041125","36897"
"58","자기계발","참모의 진심, 살아남은 자의 비밀","8960863173","9788960863170","03910","위즈덤하우스","란즈커 지음, 박찬철 옮김","14,000","12,600","1,400","10%","700점","20170131","228"
"59","자기계발","아침 글쓰기의 힘","K012536981","9791185035772","03320","생각정원","할 엘로드 외 2인 지음, 윤정숙 옮김","13,000","11,700","1,300","10%","650점","20170210","684"
"60","자기계발","메시 Messy","8960863106","9788960863101","03320","위즈덤하우스","팀 하포드 지음, 윤영삼 옮김","16,800","15,120","1,680","10%","840점","20161221","843"
"61","자기계발","퇴사학교","8925560488","9788925560489","03320","알에이치코리아(RHK)","장수한.신지원.김연지 지음","15,000","13,500","1,500","10%","750점","20161128","995"
"62","자기계발","왓칭 Watching","893570346X","9788935703463","03320","정신세계사","김상운 지음","13,000","11,700","1,300","10%","650점","20110412","23023"
"63","자기계발","그건 내 인생이 아니다","K082535634","9791187383093","03320","프레너미","서동일 지음","14,000","12,600","1,400","10%","700점","20161114","1330"
"64","자기계발","심리학, 자존감을 부탁해","8993635722","9788993635720","03190","갈매나무","슈테파니 슈탈 지음, 김시형 옮김","14,000","12,600","1,400","10%","700점","20160715","4739"
"65","자기계발","세계적인 투자은행의 엑셀 업무 활용법","K132434428","9791195526123","13320","아이스토리(ISTORY)","쿠마노 히토시 지음, 김용화 옮김","15,000","13,500","1,500","10%","750점","20160222","966"
"66","자기계발","어떻게 원하는 것을 얻는가","8933870180","9788933870181","03320","8.0","스튜어트 다이아몬드 지음, 김태훈 옮김","15,000","13,500","1,500","10%","750점","20111130","31277"
"67","자기계발","미라클 모닝 다이어리","K862535740","9791157841554","13320","한빛비즈","할 엘로드 지음, 이현주 옮김","7,500","6,750","750","10%","370점","20161122","1519"
"68","자기계발","리딩으로 리드하라","K942434149","9791185035444","03320","차이정원","이지성 지음","17,000","15,300","1,700","10%","850점","20160405","7908"
"69","자기계발","1000가지 감정","K242536783","9791186846124","03800","엑스북스(xbooks)","마리오 지오다노 지음, 임유진 옮김","12,000","10,800","1,200","10%","600점","20170201","410"
"70","자기계발","한국인의 거짓말","K012535244","9791155400876","03180","추수밭(청림출판)","김형희 지음","13,800","12,420","1,380","10%","690점","20161128","965"
"71","자기계발","30일 완성 목소리 트레이닝","8960866989","9788960866980","13000","위즈덤하우스","우지은 지음","13,800","12,420","1,380","10%","690점","20140731","2853"
"72","자기계발","지혜의 심리학","8997743090","9788997743094","03180","진성북스","김경일 지음","15,000","13,500","1,500","10%","750점","20131001","1123"
"73","자기계발","하버드 최강 공부법","K402535644","9791186805459","03190","비즈니스북스","이노마타 다케노리 지음, 조소영 옮김","13,000","11,700","1,300","10%","650점","20161210","467"
"74","자기계발","심리 조작의 비밀","K712535239","9791160560015","03190","어크로스","오카다 다카시 지음, 황선종 옮김","14,000","12,600","1,400","10%","700점","20161103","2073"
"75","자기계발","그림의 힘","8996947407","9788996947400","03320","8.0","김선현 지음","18,800","16,920","1,880","10%","940점","20150302","12920"
"76","자기계발","왓칭 2 Watching 2","8935703974","9788935703975","04320","정신세계사","김상운 지음","17,000","15,300","1,700","10%","850점","20160119","7879"
"77","자기계발","말주변이 없어도 대화 잘하는 법","8992441851","9788992441858","03320","다연","김영돈 지음","13,000","11,700","1,300","10%","650점","20161010","785"
"78","자기계발","인생의 차이를 만드는 독서법, 본깨적","895913760X","9788959137602","13300","위즈덤하우스","박상배 지음","13,800","12,420","1,380","10%","690점","20131001","11905"
"79","자기계발","FBI 행동의 심리학","8901110806","9788901110806","03320","리더스북","조 내버로 & 마빈 칼린스 지음, 박정길 옮김","14,000","12,600","1,400","10%","700점","20100913","22197"
"80","자기계발","지키겠습니다, 마음","K612536365","9791195677184","03190","웨일북","김종달 지음","14,000","12,600","1,400","10%","700점","20161231","140"
"81","자기계발","혼자 있는 시간의 힘","8960868434","9788960868434","03320","위즈덤하우스","사이토 다카시 지음, 장은주 옮김","12,800","11,520","1,280","10%","640점","20150727","15066"
"82","자기계발","몰입 - 인생을 바꾸는 자기 혁명","8925514826","9788925514826","03320","랜덤하우스코리아","황농문 지음","14,000","12,600","1,400","10%","700점","20071210","21900"
"83","자기계발","기적의 집중력","K122536189","9791186805558","03190","비즈니스북스","모리 겐지로 지음, 정지영 옮김","12,800","11,520","1,280","10%","640점","20170228","1569"
"84","자기계발","혁신가의 질문","K272536281","9791188033010","03320","북샾일공칠(book#107)","박영준 지음","14,000","12,600","1,400","10%","700점","20170224","1206"
"85","자기계발","에니어그램의 지혜","8956992126","9788956992129","03180","한문화","돈 리처드 리소.러스 허드슨 지음, 주혜명 옮김","32,000","28,800","3,200","10%","1,600점","20150430","7499"
"86","자기계발","뇌가 섹시해지는 추리 퀴즈 세트 - 전2권","8963221075","9788963221076","04320","비전비엔피(비전코리아,애플북스)","팀 데도풀로스 지음, 박미영 옮김","22,600","20,340","2,260","10%","1,130점","20161205","932"
"87","자기계발","직장인을 위한 왓칭 수업","K912535546","9791186592373","03190","움직이는서재","김상운 지음","15,000","13,500","1,500","10%","750점","20161205","811"
"88","자기계발","1만 시간의 재발견","K312535674","9791186805282","03190","비즈니스북스","안데르스 에릭슨.로버트 풀 지음, 강혜정 옮김","16,000","14,400","1,600","10%","800점","20160630","10548"
"89","자기계발","기브앤테이크 Give and Take","8962605813","9788962605815","13320","생각연구소","애덤 그랜트 지음, 윤태준 옮김","17,500","15,750","1,750","10%","870점","20130607","14016"
"90","자기계발","100일 드림 북 100 Days Dream Book","8952777239","9788952777232","13320","시공사","김수영 지음, 카카오프렌즈 그림","15,800","14,220","1,580","10%","790점","20161118","883"
"91","자기계발","기획의 정석","8984073660","9788984073661","13320","세종(세종서적)","박신영 지음","13,000","11,700","1,300","10%","650점","20130510","10747"
"92","자기계발","인생이 빛나는 정리의 마법","8984056723","9788984056725","03320","더난출판사","곤도 마리에 지음, 홍성민 옮김","13,000","11,700","1,300","10%","650점","20120413","7251"
"93","자기계발","화성에서 온 남자 금성에서 온 여자","8990514401","9788990514400","03840","동녘라이프(친구미디어)","존 그레이 지음, 김경숙 옮김","13,000","11,700","1,300","10%","650점","20060630","19239"
"94","자기계발","너답게 살아갈 너에게","8960515795","9788960515796","031901","부키","이필재 지음","14,800","13,320","1,480","10%","740점","20170126","116"
"95","자기계발","단단해지는 연습","K192535845","9791160560046","03190","어크로스","조너선 페이더 지음, 박세연 옮김","14,000","12,600","1,400","10%","700점","20161121","930"
"96","자기계발","시크릿","8952206509","9788952206503","03320","살림Biz","론다 번 지음, 김우열 옮김","13,800","12,420","1,380","10%","690점","20070622","113250"
"97","자기계발","놓치고 싶지 않은 나의 꿈 나의 인생 1","8974259680","9788974259686","14320","국일미디어(국일출판사)","나폴레온 힐 지음, 권혁철 옮김","13,500","12,150","1,350","10%","670점","20151216","4050"
"98","자기계발","원하는 대로 산다","8969521518","9788969521514","03320","경향BP","혼다 켄 지음, 한진아 옮김","13,000","11,700","1,300","10%","650점","20170201","393"
"99","자기계발","일상을 심플하게","K332536760","9791186688700","03320","나무생각","마스노 슌묘 지음, 장은주 옮김","12,800","11,520","1,280","10%","640점","20170109","523"
"100","자기계발","호르몬 밸런스","K052535318","9791130609775","03510","스토리3.0","네고로 히데유키 지음, 이연희 옮김","13,000","11,700","1,300","10%","650점","20160926","3138"
"101","자기계발","현장 본깨적","K692536285","9791130611280","03190","다산3.0","박상배 지음","14,500","13,050","1,450","10%","720점","20170216","90"
"102","자기계발","성과를 지배하는 바인더의 힘 + 3P 바인더 세트","K482434335","9791185982212","14190","스타리치북스","강규형 지음","20,000","18,000","2,000","10%","1,000점","20131005","1774"
"103","자기계발","성과를 지배하는 바인더의 힘","1195115806","9791195115808","13190","스타리치북스","강규형 지음","16,000","14,400","1,600","10%","800점","20131005","19255"
"104","자기계발","아티스트 웨이","8986377454","9788986377453","03600","경당","줄리아 카메론 지음, 임지호 옮김","17,000","15,300","1,700","10%","850점","20120510","29845"
"105","자기계발","내가 살고 싶은 작은 집","8960863246","9788960863248","13610","위즈덤하우스","임형남.노은주 지음","17,000","15,300","1,700","10%","850점","20170131","237"
"106","자기계발","계속하게 만드는 하루관리 습관","899373495X","9788993734959","13320","프롬북스","케빈 크루즈 지음, 김태훈 옮김","14,000","12,600","1,400","10%","700점","20170102","866"
"107","자기계발","촌년들의 성공기","K442536972","9791186560341","03320","인플루엔셜(주)","서수민.조선희 지음","14,500","13,050","1,450","10%","720점","20170125","119"
"108","자기계발","관계 수업","K392535344","9791187604075","03190","책들의정원","치아(治我) 지음","14,800","13,320","1,480","10%","740점","20161210","1244"
"109","자기계발","메모 습관의 힘","K652434089","9791158510251","13320","토네이도","신정철 지음","15,000","13,500","1,500","10%","750점","20151125","4207"
"110","자기계발","이끌지 말고 따르게 하라","8997743171","9788997743179","03320","진성북스","김경일 지음","15,000","13,500","1,500","10%","750점","20150730","3732"
"111","자기계발","윤동주 DIARY (Future Me 5 years)","K192536771","8809487620013","1","starlogo(스타로고)","윤동주 100년 포럼 지음","22,000","15,400","6,600","30%","160점","20170111","153"
"112","자기계발","초일류 잡담력","8970342486","9788970342481","13320","나라원","야스다 다다시 지음, 황세정 옮김","13,000","11,700","1,300","10%","650점","20161219","201"
"113","자기계발","기획의 정석 실전편","8984075477","9788984075474","13320","세종(세종서적)","박신영.최미라 지음","19,800","17,820","1,980","10%","990점","20160225","1235"
"114","자기계발","서드 에이지, 마흔 이후 30년","8993178585","9788993178586","03840","사이","윌리엄 새들러 지음, 김경숙 옮김","14,900","13,410","1,490","10%","740점","20150625","763"
"115","자기계발","누가 내 치즈를 옮겼을까?","8980104804","9788980104802","03840","진명출판사","스펜서 존슨 지음, 이영진 옮김","13,500","12,150","1,350","10%","670점","20150508","6771"
"116","자기계발","그물망 공부법","8950943689","9788950943684","13820","21세기북스","조승연 지음","13,000","11,700","1,300","10%","650점","20121026","1806"
"117","자기계발","청소력","8991824099","9788991824096","03320","나무한그루","마쓰다 미쓰히로 지음, 우지형 옮김","9,000","8,100","900","10%","450점","20070115","11527"
"118","자기계발","인사담당자 100명의 비밀녹취록","K172536188","9791157841707","13320","한빛비즈","김도윤.제갈현열 지음","13,500","12,150","1,350","10%","670점","20170217","1176"
"119","자기계발","감정 노트북","K102536784","9791186846131","13800","엑스북스(xbooks)","김지승 지음","8,500","7,650","850","10%","420점","20170215","428"
"120","자기계발","마음을 훔치는 대화법 : 실전편","K552535556","9791186360637","14320","42미디어콘텐츠","임철웅 지음","12,800","11,520","1,280","10%","640점","20161215","360"
"121","자기계발","나를 찾아가는 질문들","K562535772","9791185435787","03600","반니","미라 리 파텔 지음, 이재경 옮김","14,000","12,600","1,400","10%","700점","20160620","927"
"122","자기계발","아주 작은 반복의 힘","K442434222","9791187165002","03320","스몰빅라이프","로버트 마우어 지음, 장원철 옮김","13,000","11,700","1,300","10%","650점","20160302","5456"
"123","자기계발","몰입","8994950028","9788994950020","03190","봉황동래","윤홍식 지음","18,000","16,200","1,800","10%","900점","20140315","3472"
"124","자기계발","성공하는 사람들의 7가지 습관","8934913258","9788934913252","03320","김영사","스티븐 코비 지음, 김경섭 옮김","17,900","16,110","1,790","10%","890점","20030930","15631"
"125","자기계발","20대라면 떠나라","8983799226","9788983799227","","혜지원","김태형 지음","13,500","12,150","1,350","10%","670점","20170220","177"
"126","자기계발","나는 외롭다고 아무나 만나지 않는다","K472535954","9791130610559","03320","다산북스","양창순 지음","15,000","13,500","1,500","10%","750점","20161205","1228"
"127","자기계발","나는 단호해지기로 결심했다","8901206269","9788901206264","03180","걷는나무","롤프 젤린 지음, 박병화 옮김","14,000","12,600","1,400","10%","700점","20160411","920"
"128","자기계발","초조하지 않게 사는 법","K482434227","9791186665169","03190","유노북스","페이융 지음, 허유영 옮김","14,500","13,050","1,450","10%","720점","20160226","5150"
"129","자기계발","마흔, 논어를 읽어야 할 시간","8950933403","9788950933401","03320","21세기북스","신정근 지음","15,000","13,500","1,500","10%","750점","20111005","12698"
"130","자기계발","힘 있는 말하기","K442535852","9791187444046","13190","토트","데이비드 크리스털 지음, 이희수 옮김","15,000","13,500","1,500","10%","750점","20161212","313"
"131","자기계발","천년의 내공","8935211168","9788935211166","03100","청림출판","조윤제 지음","15,800","14,220","1,580","10%","790점","20160819","3150"
"132","자기계발","생각하는 인문학","8954635733","9788954635738","03320","차이","이지성 지음","18,000","16,200","1,800","10%","900점","20150330","8656"
"133","자기계발","데일 카네기의 인간관계론","K262536561","9791159033971","13320","더클래식","데일 카네기 지음, 베스트트랜스 옮김","9,900","8,910","990","10%","490점","20170110","1332"
"134","자기계발","가끔은 격하게 외로워야 한다","8950962861","9788950962869","03320","21세기북스","김정운 글.그림","19,800","17,820","1,980","10%","990점","20151221","5572"
"135","자기계발","하버드 새벽 4시 반","K702636215","9791185392080","13190","라이스메이커","웨이슈잉 지음, 이정은 옮김","14,000","12,600","1,400","10%","700점","20141229","9423"
"136","자기계발","라이프스타일을 팔다","899230997X","9788992309974","13320","베가북스","마스다 무네아키 지음, 백인수 옮김","13,000","11,700","1,300","10%","650점","20140408","2889"
"137","자기계발","설득의 심리학","8950949156","9788950949150","13320","21세기북스","로버트 치알디니 지음, 황혜숙 옮김","16,000","14,400","1,600","10%","800점","20130722","5882"
"138","자기계발","습관의 힘","890115059X","9788901150598","03320","갤리온","찰스 두히그 지음, 강주헌 옮김","16,000","14,400","1,600","10%","800점","20121030","22860"
"139","자기계발","대통령 보고서","8960860298","9788960860292","13320","위즈덤하우스","노무현대통령비서실 보고서 품질향상 연구팀 엮음","13,000","11,700","1,300","10%","650점","20070713","10392"
"140","자기계발","일의 기본 생활의 기본 100","8962609924","9788962609929","03320","책읽는수요일","마쓰우라 야타로 지음, 오근영 옮김","13,000","11,700","1,300","10%","650점","20161205","1948"
"141","자기계발","버리고 비웠더니 행복이 찾아왔다","897034246X","9788970342467","13590","나라원","야마구치 세이코 지음, 은영미 옮김","13,000","11,700","1,300","10%","650점","20160801","1082"
"142","자기계발","허브 코헨, 협상의 법칙 1","8958611227","9788958611226","13320","청년정신","허브 코헨 지음, 강문희 옮김","14,000","12,600","1,400","10%","700점","20110628","1560"
"143","자기계발","감사하면 달라지는 것들","K932636928","9788994747682","03300","위너스북","제니스 캐플런 지음, 김은경 옮김","15,000","13,500","1,500","10%","750점","20161125","1632"
"144","자기계발","방 정리 마음 정리","K922535431","9791185952574","03190","카시오페아","사하라 미와 지음, 유미진 옮김, 이와이 도시노리 감수","13,000","11,700","1,300","10%","650점","20161107","524"
"145","자기계발","좋아하는 일만 하며 사는 법","K322535137","9791157032068","03190","동양북스(동양문고)","고코로야 진노스케 지음, 정혜주 옮김","13,000","11,700","1,300","10%","650점","20161110","764"
"146","자기계발","떨지 않고 말 잘하는 법","K912535392","9791186757109","13320","심플라이프","이진희.송원섭 지음","13,500","12,150","1,350","10%","670점","20160803","1463"
"147","자기계발","인생질문","8965961890","9788965961895","12190","MY(흐름출판)","아키씨 지음","15,000","13,500","1,500","10%","750점","20160516","2893"
"148","자기계발","종이 한 장으로 요약하는 기술","8940291891","9788940291894","03320","시사일본어사","아사다 스구루 지음, 서경원 옮김","12,000","10,800","1,200","10%","600점","20160415","1712"
"149","자기계발","우지은의 스피치 시크릿 21","8997838881","9788997838882","14320","퍼플카우콘텐츠그룹","우지은 지음","16,500","14,850","1,650","10%","820점","20150704","2505"
"150","자기계발","남자들은 왜 여우 같은 여자를 좋아할까","8998432188","9788998432188","13320","인사이트북스","셰리 아곱 지음, 노진선 옮김","13,000","11,700","1,300","10%","650점","20140121","2120"
"151","자기계발","원씽 The One Thing","K572531249","9788997575169","13190","비즈니스북스","게리 켈러 & 제이 파파산 지음, 구세희 옮김","14,000","12,600","1,400","10%","700점","20130820","5559"
"152","자기계발","공부하는 힘","8960866148","9788960866140","13320","위즈덤하우스","황농문 지음","14,000","12,600","1,400","10%","700점","20130809","6576"
"153","자기계발","내 인생에게 묻고 싶은 한 가지","8970655611","9788970655611","03190","홍익","켄 콜먼 지음, 김정한 옮김","14,800","13,320","1,480","10%","740점","20170215","91"
"154","자기계발","단순함의 즐거움","8950963000","9788950963002","03190","21세기북스","프랜신 제이 지음, 신예경 옮김","16,000","14,400","1,600","10%","800점","20170110","285"
"155","자기계발","사람의 마음을 얻는 대화의 기술 48가지","K422536260","9791186151075","13320","리텍콘텐츠","타니모토 유카 지음, 이선영 옮김","15,000","13,500","1,500","10%","750점","20170109","321"
"156","자기계발","인벤톨로지 : 불평가, 문외한, 몽상가, 낙오자, 불법 거주자, 눈엣가시들의 역사","K622536962","9791195968619","03320","클레마지크","페이건 케네디 지음, 강유리 옮김","15,000","13,500","1,500","10%","750점","20161223","182"
"157","자기계발","마시멜로 이야기","8950964767","9788950964764","03320","21세기북스","호아킴 데 포사다 & 엘렌 싱어 지음, 공경희 옮김","14,000","12,600","1,400","10%","700점","20160530","762"
"158","자기계발","사색이 자본이다","8960494429","9788960494428","03320","사람in","김종원 지음","13,000","11,700","1,300","10%","650점","20150402","1049"
"159","자기계발","7번 읽기 공부법","8960868000","9788960868007","13320","위즈덤하우스","야마구찌 마유 지음, 류두진 옮김","11,800","10,620","1,180","10%","590점","20150326","8319"
"160","자기계발","술 취한 코끼리 길들이기","1195026137","9791195026135","03840","연금술사","아잔 브라흐마 지음, 류시화 옮김","16,000","14,400","1,600","10%","800점","20131205","8410"
"161","자기계발","꿈꾸는 다락방 2 - 실천편","8974255286","9788974255282","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20080728","11045"
"162","자기계발","행복의 정복","8956025517","9788956025513","03330","사회평론","버트란트 러셀 지음, 이순희 옮김","9,800","8,820","980","10%","490점","20050105","13751"
"163","자기계발","지금 시작하는 힘","K762536570","9791155322628","13320","라온북","심상범 지음","13,800","12,420","1,380","10%","690점","20170206","200"
"164","자기계발","하지 않을 일 리스트","K932536176","9791187798019","03300","박하","파(pha) 지음, 이연승 옮김","13,000","11,700","1,300","10%","650점","20170119","156"
"165","자기계발","아무것도 하지 않는 시간의 힘","8957368450","9788957368459","03320","가나출판사","울리히 슈나벨 지음, 김희상 옮김","15,000","13,500","1,500","10%","750점","20160706","637"
