순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"16","자기계발","리딩으로 리드하라","K942434149","9791185035444","03320","차이정원","이지성 지음","17,000","15,300","1,700","10%","850점","20160405","7908"
"17","자기계발","카피책","8968330751","9788968330759","14320","허밍버드","정철 지음, 손영삼 이미지","15,000","13,500","1,500","10%","750점","20160125","5643"
"18","자기계발","사장의 길","8965961858","9788965961857","03320","흐름출판","서광원 지음","16,000","14,400","1,600","10%","800점","20160321","1351"
"19","자기계발","지금 당신의 차례가 온다면","8947540803","9788947540803","03320","한국경제신문","세스 고딘 지음, 신동숙 옮김","14,000","12,600","1,400","10%","700점","20160325","589"
"20","자기계발","왓칭 2 Watching 2","8935703974","9788935703975","04320","정신세계사","김상운 지음","17,000","15,300","1,700","10%","850점","20160119","7879"
"21","자기계발","프레즌스","8925558734","9788925558738","03180","알에이치코리아(RHK)","에이미 커디 지음, 이경식 옮김","18,000","16,200","1,800","10%","900점","20160323","688"
"22","자기계발","혼자 있는 시간의 힘","8960868434","9788960868434","03320","위즈덤하우스","사이토 다카시 지음, 장은주 옮김","12,800","11,520","1,280","10%","640점","20150727","15066"
"23","자기계발","그림의 힘","8996947407","9788996947400","03320","8.0","김선현 지음","18,800","16,920","1,880","10%","940점","20150302","12920"
"24","자기계발","시작하기 전에 알았더라면 좋았을 것들","K942434025","9791155099414","03320","마일스톤","티나 실리그 지음, 김효원 옮김","13,000","11,700","1,300","10%","650점","20160222","1061"
"25","자기계발","나는 단호해지기로 결심했다","8901206269","9788901206264","03180","걷는나무","롤프 젤린 지음, 박병화 옮김","14,000","12,600","1,400","10%","700점","20160411","920"
"26","자기계발","기적의 숫자 리딩","K512434749","9791195614929","03320","앵글북스","차서신호체계연구소 엮음","13,000","11,700","1,300","10%","650점","20160401","768"
"27","자기계발","미친 암기력","K282434823","9791155423981","13380","매일경제신문사","미야구치 기미토시 지음, 김지영 옮김","12,000","10,800","1,200","10%","600점","20160225","876"
"28","자기계발","기획의 정석 실전편","8984075477","9788984075474","13320","세종(세종서적)","박신영.최미라 지음","19,800","17,820","1,980","10%","990점","20160225","1235"
"29","자기계발","리더의 그릇","K412434125","9791130607399","03320","다산3.0","나카지마 다카시 지음, 하연수 옮김","13,800","12,420","1,380","10%","690점","20160229","1117"
"30","자기계발","과잉 근심","K452434726","9791187147015","03190","아날로그(글담)","리쯔쉰 지음, 강은영 옮김","12,500","11,250","1,250","10%","620점","20160222","767"
"31","자기계발","파이브","K802434379","9791195614905","03320","앵글북스","댄 자드라 지음, 주민아 옮김","13,000","11,700","1,300","10%","650점","20151027","9026"
"32","자기계발","사람을 얻는 지혜","899865833X","9788998658335","03320","타커스(끌레마)","발타자르 그라시안 지음, 임정재 옮김","13,800","12,420","1,380","10%","690점","20160307","6581"
"33","자기계발","프랑스 여자는 늙지 않는다","8965961777","9788965961772","03320","흐름출판","미레유 길리아노 지음, 박미경 옮김","13,000","11,700","1,300","10%","650점","20160118","2087"
"34","자기계발","메모 습관의 힘","K652434089","9791158510251","13320","토네이도","신정철 지음","15,000","13,500","1,500","10%","750점","20151125","4207"
"35","자기계발","김미경의 인생미답","8947540927","9788947540926","03320","한국경제신문","김미경 지음","15,000","13,500","1,500","10%","750점","20160510","3272"
"36","자기계발","하버드 새벽 4시 반","K702636215","9791185392080","13190","라이스메이커","웨이슈잉 지음, 이정은 옮김","14,000","12,600","1,400","10%","700점","20141229","9423"
"37","자기계발","마법의 림프 순환 다이어트","K342434041","9791158460761","13510","비타북스","배은정 지음","14,500","13,050","1,450","10%","720점","20160405","715"
"38","자기계발","누구나 상처를 안고 살아간다","8901206331","9788901206332","03180","웅진지식하우스","김선현 지음","13,800","12,420","1,380","10%","690점","20160411","379"
"39","자기계발","악당의 명언","1185423397","9791185423395","03190","아르고나인미디어그룹","손호성 지음","10,000","9,000","1,000","10%","500점","20150129","2742"
"40","자기계발","심플하게 산다","8955616473","9788955616477","13320","바다출판사","도미니크 로로 지음, 김성희 옮김","12,000","10,800","1,200","10%","600점","20120903","14053"
"41","자기계발","미친 집중력","K612434217","9791155423974","13380","매일경제신문사","이와나미 구니아키 지음, 김지영 옮김","12,000","10,800","1,200","10%","600점","20160210","757"
"42","자기계발","생각의 비밀","8997287095","9788997287093","13320","황금사자","김승호 지음","14,000","12,600","1,400","10%","700점","20150915","25082"
"43","자기계발","훌륭한 관리자의 평범한 습관들","8997379836","9788997379835","03320","어크로스","필립 델브스 브러턴 지음, 박영준 옮김","15,000","13,500","1,500","10%","750점","20160314","941"
"44","자기계발","무엇을 버릴 것인가","K022434939","9791186805206","03320","비즈니스북스","유필화 지음","13,800","12,420","1,380","10%","690점","20160315","557"
"45","자기계발","성공을 부르는 방 정리의 힘","8973434349","9788973434343","03320","평단(평단문화사)","마스다 미츠히로 지음, 김진희 옮김","13,000","11,700","1,300","10%","650점","20160318","496"
"46","자기계발","인생이 빛나는 정리의 마법","8984056723","9788984056725","03320","더난출판사","곤도 마리에 지음, 홍성민 옮김","13,000","11,700","1,300","10%","650점","20120413","7251"
"47","자기계발","생각하는 인문학","8954635733","9788954635738","03320","차이","이지성 지음","18,000","16,200","1,800","10%","900점","20150330","8656"
"48","자기계발","왓칭 Watching","893570346X","9788935703463","03320","정신세계사","김상운 지음","13,000","11,700","1,300","10%","650점","20110412","23023"
"49","자기계발","서른, 외국어를 다시 시작하다","8965401208","9788965401209","03000","프리렉","리처드 로버츠.로저 쿠르즈 지음, 공민희 옮김","15,000","13,500","1,500","10%","750점","20160405","439"
"50","자기계발","지속하는 힘","K502434113","9791187147008","13190","아날로그(글담)","고바야시 다다아키 지음, 정은지 옮김","12,500","11,250","1,250","10%","620점","20160203","1009"
"51","자기계발","유대인 생각공부","K102434176","9791155098844","03320","마일스톤","쑤린 지음, 권용중 옮김","15,000","13,500","1,500","10%","750점","20151102","1441"
"52","자기계발","혼자 이기지 마라","K842434545","9791187165026","03320","스몰빅라이프","윌리엄 유리 지음, 이수정 옮김","13,800","12,420","1,380","10%","690점","20160418","492"
"53","자기계발","기획의 정석","8984073660","9788984073661","13320","세종(세종서적)","박신영 지음","13,000","11,700","1,300","10%","650점","20130510","10747"
"54","자기계발","사람의 마음을 얻는 심리 대화법","8972808830","9788972808831","13320","대림북스","박대령 지음","13,000","11,700","1,300","10%","650점","20160219","1015"
"55","자기계발","그림의 힘 2","6000852480","9791186343029","04320","8.0","김선현 지음","18,800","16,920","1,880","10%","940점","20150528","6363"
"56","자기계발","7번 읽기 공부법","8960868000","9788960868007","13320","위즈덤하우스","야마구찌 마유 지음, 류두진 옮김","11,800","10,620","1,180","10%","590점","20150326","8319"
"57","자기계발","7번 읽기 공부 실천법","8947540331","9788947540339","03320","한국경제신문","야마구찌 마유 지음, 이아랑 옮김","12,000","10,800","1,200","10%","600점","20150825","3958"
"58","자기계발","아이디어와 생각 정리를 위한 다빈치 노트 세트 - 전2권","8959759481","9788959759484","14320","한즈미디어(한스미디어)","최지은 지음, 김명철 기획.감수","20,000","18,000","2,000","10%","1,000점","20160223","584"
"59","자기계발","세계 1%의 철학수업","895096175X","9788950961756","03320","21세기북스","후쿠하라 마사히로 지음, 임해성 옮김","14,000","12,600","1,400","10%","700점","20160219","765"
"60","자기계발","두려움이 인생을 결정하게 하지 마라","8994702946","9788994702940","13190","토트","브렌든 버처드 지음, 안시열 옮김","12,800","11,520","1,280","10%","640점","20160121","402"
"61","자기계발","혼자 있는 시간의 힘 실천편","8960869279","9788960869271","03320","위즈덤하우스","한상복 지음","12,800","11,520","1,280","10%","640점","20160418","376"
"62","자기계발","카피책 키트 세트","8968330743","9788968330742","1","허밍버드","정철 지음, 손영삼 이미지","18,000","16,200","1,800","10%","900점","20160125","502"
"63","자기계발","나는 왜 혼자가 편할까?","6000827143","9791157030651","03190","동양북스(동양문고)","오카다 다카시 지음, 김해용 옮김","12,000","10,800","1,200","10%","600점","20150410","4914"
"64","자기계발","어떻게 원하는 것을 얻는가","8933870180","9788933870181","03320","8.0","스튜어트 다이아몬드 지음, 김태훈 옮김","15,000","13,500","1,500","10%","750점","20111130","31277"
"65","자기계발","초조하지 않게 사는 법","K482434227","9791186665169","03190","유노북스","페이융 지음, 허유영 옮김","14,500","13,050","1,450","10%","720점","20160226","5150"
"66","자기계발","림프의 기적","K112434520","9791186039502","13510","라의눈","박정현 지음","15,000","13,500","1,500","10%","750점","20160307","1142"
"67","자기계발","부자가 되는 정리의 힘","8960868876","9788960868878","03320","위즈덤하우스","윤선현 지음","13,800","12,420","1,380","10%","690점","20151215","2872"
"68","자기계발","리듬","8935703699","9788935703692","03320","정신세계사","김상운 지음","15,000","13,500","1,500","10%","750점","20130620","4226"
"69","자기계발","혼자가 편한 사람들","8963220974","9788963220970","03320","비전비엔피(비전코리아,애플북스)","도리스 메르틴 지음, 강희진 옮김","16,500","14,850","1,650","10%","820점","20160104","815"
"70","자기계발","놓치고 싶지 않은 나의 꿈 나의 인생 1","8974259680","9788974259686","14320","국일미디어(국일출판사)","나폴레온 힐 지음, 권혁철 옮김","13,500","12,150","1,350","10%","670점","20151216","4050"
"71","자기계발","딴생각의 힘","K272434743","9791195618422","03180","플루토","마이클 코벌리스 지음, 강유리 옮김","14,000","12,600","1,400","10%","700점","20160405","129"
"72","자기계발","카네기 인간관계론 (반양장)","8956370591","9788956370590","04320","씨앗을뿌리는사람","데일 카네기 지음, 최염순 옮김","12,000","10,800","1,200","10%","600점","20041125","36897"
"73","자기계발","위대한 나의 발견 강점 혁명","8935209767","9788935209767","","청림출판","마커스 버킹엄 외 지음","25,000","22,500","2,500","10%","1,250점","20130820","2519"
"74","자기계발","세상은 나를 꺾을 수 없다","K872434740","9791157527366","13810","넥서스BOOKS","고태용 지음","14,500","13,050","1,450","10%","720점","20160405","455"
"75","자기계발","꿈꾸는 다락방","8974254891","9788974254896","03320","국일미디어(국일출판사)","이지성 지음","13,500","12,150","1,350","10%","670점","20070521","46807"
"76","자기계발","열정에 기름붓기 : 두려움이 없다면 무엇을 할 텐가 편","K952434731","9791185811208","03320","천년의상상","이재선.표시형 지음","17,000","15,300","1,700","10%","850점","20160311","760"
"77","자기계발","나는 한 번 읽은 책은 절대 잊어버리지 않는다","8970342443","9788970342443","13320","나라원","카바사와 시온 지음, 은영미 옮김","13,500","12,150","1,350","10%","670점","20160120","2294"
"78","자기계발","아들러 심리학 입문","K192434066","9791157950881","03180","스타북스","알프레드 아들러 지음, 김문성 옮김","12,000","10,800","1,200","10%","600점","20150921","2867"
"79","자기계발","기적의 28일 자궁디톡스","K752434944","9791158460747","13510","비타북스","강명자 지음","14,000","12,600","1,400","10%","700점","20160401","520"
"80","자기계발","사장은 왜 당신을 간부로 임명하지 않는가","K092434849","9791155424391","03320","매일경제신문사","고야마 노보루 지음, 김보미 옮김","12,800","11,520","1,280","10%","640점","20160405","127"
"81","자기계발","리딩 Leading","892555853X","9788925558530","03320","알에이치코리아(RHK)","알렉스 퍼거슨, 마이클 모리츠 지음, 박세연.조철웅 옮김","18,000","16,200","1,800","10%","900점","20160307","626"
"82","자기계발","30일 완성 목소리 트레이닝","8960866989","9788960866980","13000","위즈덤하우스","우지은 지음","13,800","12,420","1,380","10%","690점","20140731","2853"
"83","자기계발","내 옆에는 왜 이상한 사람이 많을까?","1157030106","9791157030101","13190","동양북스(동양문고)","산드라 뤼프케스 & 모니카 비트블룸 외 지음, 서유리 옮김","13,500","12,150","1,350","10%","670점","20140630","3503"
"84","자기계발","심플, 결정의 조건","8937837552","9788937837555","03320","와이즈베리","도널드 설.캐슬린 M. 아이젠하트 지음, 위대선 옮김","15,000","13,500","1,500","10%","750점","20160329","235"
"85","자기계발","설득의 심리학","8950949156","9788950949150","13320","21세기북스","로버트 치알디니 지음, 황혜숙 옮김","16,000","14,400","1,600","10%","800점","20130722","5882"
"86","자기계발","시크릿","8952206509","9788952206503","03320","살림Biz","론다 번 지음, 김우열 옮김","13,800","12,420","1,380","10%","690점","20070622","113250"
"87","자기계발","조훈현, 고수의 생각법","K962433729","9791186560020","03810","인플루엔셜(주)","조훈현 지음","15,400","13,860","1,540","10%","770점","20150615","6585"
"88","자기계발","욱하는 성질 죽이기","8992441576","9788992441575","03320","다연","로널드 T.포터 에프론 지음, 전승로 옮김","15,000","13,500","1,500","10%","750점","20141010","3423"
"89","자기계발","생각 좀 하고 살아라","K042434533","9791170220350","03320","처음북스","야마다 아키오 지음, 남혜림 옮김","15,000","13,500","1,500","10%","750점","20160325","251"
"90","자기계발","아웃라이어","8934933151","9788934933151","03320","김영사","말콤 글래드웰 지음, 노정태 옮김, 최인철 감수","13,000","11,700","1,300","10%","650점","20090115","24417"
"91","자기계발","감정 정리의 힘","K732434448","9791130608082","03190","다산3.0","구제 고지 지음, 동소현 옮김","13,000","11,700","1,300","10%","650점","20160412","308"
"92","자기계발","1인 1기","8984058483","9788984058484","03320","더난출판사","김경록 지음","14,000","12,600","1,400","10%","700점","20160419","617"
"93","자기계발","쎄 보이는 기술","8961094858","9788961094856","03190","지식여행","나이토 요시히토 지음, 신주혜 옮김","13,000","11,700","1,300","10%","650점","20160411","198"
"94","자기계발","혼자 행복해지는 연습","8956593051","9788956593050","13320","예문","와다 히데키 지음, 박선영 옮김","12,000","10,800","1,200","10%","600점","20160404","280"
"95","자기계발","불필요한 것과 헤어지기","890120617X","9788901206172","03830","웅진지식하우스","마스노 슌묘 지음, 장은주 옮김","13,000","11,700","1,300","10%","650점","20160303","427"
"96","자기계발","에니어그램의 지혜","8956992126","9788956992129","03180","한문화","돈 리처드 리소.러스 허드슨 지음, 주혜명 옮김","32,000","28,800","3,200","10%","1,600점","20150430","7499"
"97","자기계발","아티스트 웨이","8986377454","9788986377453","03600","경당","줄리아 카메론 지음, 임지호 옮김","17,000","15,300","1,700","10%","850점","20120510","29845"
"98","자기계발","판을 엎어라","8952216342","9788952216342","03810","살림","이세돌 지음","13,000","11,700","1,300","10%","650점","20120105","709"
"99","자기계발","마흔, 논어를 읽어야 할 시간","8950933403","9788950933401","03320","21세기북스","신정근 지음","15,000","13,500","1,500","10%","750점","20111005","12698"
"100","자기계발","365 공부 비타민","896086739X","9788960867390","13190","위즈덤하우스","한재우 지음","12,800","11,520","1,280","10%","640점","20141110","1609"
"101","자기계발","일 잘하는 사람보다 말 잘하는 사람이 이긴다","8956591547","9788956591544","13320","예문","오쿠시 아유미 지음, 정은지 옮김","7,500","6,750","750","10%","370점","20100820","9103"
"102","자기계발","세계적인 투자은행의 엑셀 업무 활용법","K132434428","9791195526123","13320","아이스토리(ISTORY)","쿠마노 히토시 지음, 김용화 옮김","15,000","13,500","1,500","10%","750점","20160222","966"
"103","자기계발","오늘 엄마가 공부하는 이유","8998660288","9788998660284","03320","센추리원","이미애 지음","15,000","13,500","1,500","10%","750점","20160217","305"
"104","자기계발","무일푼 막노동꾼인 내가 글을 쓰는 이유","K712434923","9791186494127","03800","슬로래빗","이은대 지음","12,800","11,520","1,280","10%","640점","20160225","557"
"105","자기계발","관계 수업","8965961424","9788965961420","03320","흐름출판","데이비드 D. 번즈 지음, 차익종 옮김","15,000","13,500","1,500","10%","750점","20150206","2764"
"106","자기계발","적을 만들지 않는 대화법","8995932589","9788995932582","03320","갈매나무","샘 혼 지음, 이상원 옮김","12,000","10,800","1,200","10%","600점","20150323","24038"
"107","자기계발","뇌가 젊어지는 걷기의 힘","8997484699","9788997484690","13510","전나무숲","오시마 기요시 지음, 황소연 옮김","12,000","10,800","1,200","10%","600점","20160331","126"
"108","자기계발","걷기의 재발견","K062434710","9791187147039","13190","아날로그(글담)","케빈 클링켄버그 지음, 김승진 옮김","12,800","11,520","1,280","10%","640점","20160428","301"
"109","자기계발","생각을 읽는다","K392434404","9791155099247","03320","마일스톤","토르스텐 하베너 지음, 송경은 옮김","14,000","12,600","1,400","10%","700점","20160112","842"
"110","자기계발","성취 습관","8952775473","9788952775474","03320","알키","버나드 로스 지음, 신예경 옮김","17,000","15,300","1,700","10%","850점","20160110","979"
"111","자기계발","독서 천재가 된 홍대리","896370632X","9788963706320","03320","다산라이프","이지성.정회일 지음","13,000","11,700","1,300","10%","650점","20110829","13722"
"112","자기계발","회복탄력성","8960864374","9788960864375","13320","위즈덤하우스","김주환 지음","13,000","11,700","1,300","10%","650점","20110317","7613"
"113","자기계발","습관의 재발견","8997575333","9788997575336","13190","비즈니스북스","스티븐 기즈 지음, 구세희 엮음","13,000","11,700","1,300","10%","650점","20141125","11081"
"114","자기계발","몰입 - 인생을 바꾸는 자기 혁명","8925514826","9788925514826","03320","랜덤하우스코리아","황농문 지음","14,000","12,600","1,400","10%","700점","20071210","21900"
"115","자기계발","독일 사람들의 시간관리법","8927807383","9788927807384","03320","중앙books(중앙북스)","로타르 J. 자이베르트 지음, 송소민 옮김","9,800","8,820","980","10%","490점","20160307","964"
"116","자기계발","영향력은 어떻게 만들어지는가","K562434320","9791186039496","13320","라의눈","구위안인 지음, 송은진 옮김","15,000","13,500","1,500","10%","750점","20160302","335"
"117","자기계발","성과를 지배하는 바인더의 힘 + 3P 바인더 세트","K482434335","9791185982212","14190","스타리치북스","강규형 지음","20,000","18,000","2,000","10%","1,000점","20131005","1774"
"118","자기계발","내 안의 불안감 길들이기","8998156547","9788998156541","03180","유아이북스","존 실림패리스.데일리 디애나 슈워츠 지음, 이연규 옮김, 최한나 감수","15,000","13,500","1,500","10%","750점","20160410","168"
"119","자기계발","블로그 글쓰기","8973434330","9788973434336","03320","평단(평단문화사)","이재범 지음","13,000","11,700","1,300","10%","650점","20160317","350"
"120","자기계발","하루 세 줄, 마음정리법","8997142364","9788997142361","13300","지식공간","고바야시 히로유키 지음, 정선희 옮김","11,000","10,000","1,000","10%","550점","20151116","3790"
"121","자기계발","기록형 인간","1155422007","9791155422007","03320","매일경제신문사","이찬영 지음","13,000","11,700","1,300","10%","650점","20160401","342"
"122","자기계발","기브앤테이크 Give and Take","8962605813","9788962605815","13320","생각연구소","애덤 그랜트 지음, 윤태준 옮김","17,500","15,750","1,750","10%","870점","20130607","14016"
"123","자기계발","흔들리는 나에게 필요한 한 마디","8998658313","9788998658311","03320","타커스(끌레마)","서윤진 지음","12,800","11,520","1,280","10%","640점","20160122","500"
"124","자기계발","홀가분한 삶","K012434560","9791186757024","13590","심플라이프","이시카와 리에 지음, 김윤경 옮김","13,000","11,700","1,300","10%","650점","20151026","1361"
"125","자기계발","보고의 정석","8964656253","9788964656259","13320","엔트리(메가스터디북스)","박신영 지음, 박혜영 그림","14,000","12,600","1,400","10%","700점","20140519","2526"
"126","자기계발","성과를 지배하는 바인더의 힘","1195115806","9791195115808","13190","스타리치북스","강규형 지음","16,000","14,400","1,600","10%","800점","20131005","19255"
"127","자기계발","새로운 나를 여는 열쇠","8974271877","9788974271879","03180","열음사","제프리 E. 영, 자넷 S.클로스코 지음, 김봉석 외 옮김","12,000","10,800","1,200","10%","600점","20090123","2208"
"128","자기계발","프레임","895091154X","9788950911546","03320","21세기북스","최인철 지음","10,000","9,000","1,000","10%","500점","20070608","15693"
"129","자기계발","대한민국 독서혁명","8992441770","9788992441773","03320","다연","강규형 지음","14,000","12,600","1,400","10%","700점","20160420","634"
"130","자기계발","48분 기적의 독서법","8966374204","9788966374205","13020","미다스북스","김병완 지음","7,800","7,020","780","10%","390점","20160101","904"
"131","자기계발","인생의 차이를 만드는 독서법, 본깨적","895913760X","9788959137602","13300","위즈덤하우스","박상배 지음","13,800","12,420","1,380","10%","690점","20131001","11905"
"132","자기계발","나는 왜 이 일을 하는가?","892861581X","9788928615810","03320","타임비즈","사이먼 사이넥 지음, 이영민 옮김","15,000","13,500","1,500","10%","750점","20130129","5624"
"133","자기계발","화성에서 온 남자 금성에서 온 여자","8990514401","9788990514400","03840","동녘라이프(친구미디어)","존 그레이 지음, 김경숙 옮김","13,000","11,700","1,300","10%","650점","20060630","19239"
"134","자기계발","진정한 리더는 직접 쓰고, 직접 말한다","8972808903","9788972808909","13320","대림북스","송숙희 지음","13,000","11,700","1,300","10%","650점","20160425","173"
"135","자기계발","인생, 야구에서 배우다","8997779613","9788997779611","03320","알렙","이용균 지음","15,000","13,500","1,500","10%","750점","20160325","118"
"136","자기계발","똑똑하게 화내는 기술","K422434336","9791155424339","03320","매일경제신문사","고미야 가즈요시 지음, 김웅철.김지영 옮김","13,000","11,700","1,300","10%","650점","20160420","167"
"137","자기계발","3개의 소원 100일의 기적","8934973099","9788934973096","13190","김영사","이시다 히사쓰구 지음, 이수경 옮김","12,800","11,520","1,280","10%","640점","20160111","3287"
"138","자기계발","지금의 조건에서 시작하는 힘","8956054614","9788956054612","13190","북하우스","스티븐 기즈 지음, 조성숙 옮김","15,000","13,500","1,500","10%","750점","20151221","2023"
"139","자기계발","우지은의 스피치 시크릿 21","8997838881","9788997838882","14320","퍼플카우콘텐츠그룹","우지은 지음","16,500","14,850","1,650","10%","820점","20150704","2505"
"140","자기계발","누가 내 치즈를 옮겼을까?","8980104804","9788980104802","03840","진명출판사","스펜서 존슨 지음, 이영진 옮김","13,500","12,150","1,350","10%","670점","20150508","6771"
"141","자기계발","운을 불러오는 49가지 말","8997827618","9788997827619","13320","북씽크","혼다 켄 지음, 강지은 옮김","12,000","10,800","1,200","10%","600점","20160410","694"
"142","자기계발","어떻게 말할까","8994651152","9788994651156","03300","페가수스","로버트 볼튼 지음, 한진영 옮김","16,500","14,850","1,650","10%","820점","20160408","230"
"143","자기계발","하루관리","8954638465","9788954638463","03320","차이","이지성.황희철 지음","15,000","13,500","1,500","10%","750점","20151120","1793"
"144","자기계발","어떻게 인생을 살 것인가","8992441649","9788992441643","03320","다연","쑤린 지음, 원녕경 옮김","15,000","13,500","1,500","10%","750점","20150608","2887"
"145","자기계발","나는 상처받지 않기로 했다","8997575430","9788997575435","03190","비즈니스북스","에이미 모린 지음, 유혜인 옮김","14,000","12,600","1,400","10%","700점","20150331","2735"
"146","자기계발","심플하게 산다 2","8955616899","9788955616897","13320","바다출판사","도미니크 로로 지음, 임영신 엮음","12,000","10,800","1,200","10%","600점","20140314","1348"
"147","자기계발","마음챙김 다이어리","8926396878","9788926396872","13180","서울문화사","마음챙김 프로젝트 지음, 조윤경 옮김","11,800","10,620","1,180","10%","590점","20160325","173"
"148","자기계발","다시 유혹하라","K202434033","9791195725502","03190","책너머","여성욱 지음","14,000","12,600","1,400","10%","700점","20160330","765"
"149","자기계발","그들이 그렇게 연애하는 까닭","8925545047","9788925545042","03180","랜덤하우스코리아","아미르 레빈.레이첼 헬러 지음, 이후경 옮김","13,000","11,700","1,300","10%","650점","20111031","5402"
"150","자기계발","리딩으로 리드하라","8954613020","9788954613026","03320","문학동네","이지성 지음","15,000","13,500","1,500","10%","750점","20101117","28753"
"151","자기계발","시련은 있어도 실패는 없다","8973400533","9788973400539","03810","제삼기획","정주영 지음","10,000","9,000","1,000","10%","500점","20010531","8024"
"152","자기계발","당신이 플라시보다","8991075037","9788991075030","03180","샨티","조 디스펜자 지음, 추미란 옮김","23,000","20,700","2,300","10%","1,150점","20160420","3998"
"153","자기계발","나는 왜 시간이 늘 모자랄까?","K412434127","9791186404454","13320","팬덤북스","테론 Q. 듀몬트 지음, 한진욱 옮김","11,500","10,350","1,150","10%","570점","20160304","115"
"154","자기계발","자기신뢰","8979195907","9788979195903","03190","창해","랄프 왈도 에머슨 지음, 전미영 옮김","12,000","10,800","1,200","10%","600점","20151231","4335"
"155","자기계발","공간의 위로","8931007809","9788931007800","13320","문예출판사","소린 밸브스 지음, 윤서인 옮김","14,000","12,600","1,400","10%","700점","20140730","592"
"156","자기계발","오늘도 상처 입으며 일한 당신에게","K112434640","9791170260820","03180","팜파스","손정연 지음","13,000","11,700","1,300","10%","650점","20160425","159"
"157","자기계발","말이 통해야 일이 통한다","K332434548","9791186245170","03320","비전과리더십","박재연 지음","14,000","12,600","1,400","10%","700점","20160411","2418"
"158","자기계발","하루 1시간, 책 쓰기의 힘","K522434325","9791195479511","13800","레드베어","이혁백 지음","14,800","13,320","1,480","10%","740점","20160228","274"
"159","자기계발","유대인의 생각하는 힘","K582434307","9791186039441","13320","라의눈","이상민 지음","16,000","14,400","1,600","10%","800점","20160104","813"
"160","자기계발","성공하는 사람들의 7가지 습관","8934913258","9788934913252","03320","김영사","스티븐 코비 지음, 김경섭 옮김","17,900","16,110","1,790","10%","890점","20030930","15631"
"161","자기계발","생각을 확장하다","8965961815","9788965961819","03180","흐름출판","슐로모 브레즈니츠.콜린스 헤밍웨이 지음, 정홍섭 옮김","15,000","13,500","1,500","10%","750점","20160222","285"
"162","자기계발","3색볼펜 읽기 공부법","8927807316","9788927807315","13320","중앙books(중앙북스)","사이토 다카시 지음, 류두진 옮김","12,000","10,800","1,200","10%","600점","20160211","421"
