순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"32","자기계발","절제의 성공학","8992382138","9788992382137","13320","바람","미즈노 남보쿠 지음, 류건 엮음, 권세진 옮김","11,500","10,350","1,150","10%","570점","20130725","19941"
"33","자기계발","인생을 바꿀 책속의 명언 300","K692531031","9791186151105","13320","리텍콘텐츠","최영환 지음","14,000","12,600","1,400","10%","700점","20171010","1988"
"34","자기계발","책 읽고 매출의 신이 되다","8947542628","9788947542623","03320","한국경제신문","고명환 지음","14,000","12,600","1,400","10%","700점","20171020","1163"
"35","자기계발","5초의 법칙","K682531514","9791157842049","13320","한빛비즈","멜 로빈스 지음, 정미화 옮김","14,000","12,600","1,400","10%","700점","20170901","4586"
"36","자기계발","모든 관계는 말투에서 시작된다","K592534093","9788960863859","03320","위즈덤하우스","김범준 지음","12,800","11,520","1,280","10%","640점","20170619","3662"
"37","자기계발","미라클 모닝","K902434025","9791157841110","13320","한빛비즈","할 엘로드 지음, 김현수 옮김","12,000","10,800","1,200","10%","600점","20160222","38976"
"38","자기계발","미니멀리스트의 집안일 아이디어 63","K022531328","9791155360699","13590","즐거운상상","미쉘 지음, 김수정 옮김","13,000","11,700","1,300","10%","650점","20170925","317"
"39","자기계발","생각의 비밀","8997287095","9788997287093","13320","황금사자","김승호 지음","14,000","12,600","1,400","10%","700점","20150915","25082"
"40","자기계발","여자의 독서","K822531093","9791130613376","03800","다산북스","김진애 지음","16,000","14,400","1,600","10%","800점","20170710","2471"
"41","자기계발","원씽 The One Thing (리커버 특별판)","8997575163","9788997575169","13190
","비즈니스북스","게리 켈러 & 제이 파파산 지음, 구세희 옮김","14,000","12,600","1,400","10%","700점","20130820","27671"
"42","자기계발","알면서도 알지 못하는 것들","K052536963","9791195963300","03320","스노우폭스북스","김승호 지음, 권아리 그림","15,800","14,220","1,580","10%","790점","20170110","3755"
"43","자기계발","인생단어","8993354901","9788993354904","13320","한국능률협회컨설팅(KMAC)","존 고든 지음","15,000","13,500","1,500","10%","750점","20171107","821"
"44","자기계발","정서적 협박에서 벗어나라","8965705193","9788965705192","03180","쌤앤파커스","저우무쯔 지음, 하은지 옮김","14,000","12,600","1,400","10%","700점","20171030","406"
"45","자기계발","1천 권 독서법","K522531422","9791130614274","03320","다산4.0","전안나 지음","14,000","12,600","1,400","10%","700점","20170918","1490"
"46","자기계발","적을 만들지 않는 대화법","8995932589","9788995932582","03320","갈매나무","샘 혼 지음, 이상원 옮김","12,000","10,800","1,200","10%","600점","20150323","24038"
"47","자기계발","1분 상식 사전","K732535642","9791186877326","13590","별글","엔사이클로넷 지음, 이소영 옮김","13,000","11,700","1,300","10%","650점","20161219","2934"
"48","자기계발","나는 더 이상 눈치 보지 않기로 했다","8935211893","9788935211890","03320","청림출판","노은혜 지음","14,800","13,320","1,480","10%","740점","20171128","673"
"49","자기계발","최고의 휴식","8925562057","9788925562056","03320","알에이치코리아(RHK)","구가야 아키라 지음, 홍성민 옮김","14,800","13,320","1,480","10%","740점","20170720","3364"
"50","자기계발","속청 독서","K282531530","9791186494349","03370","슬로래빗","김유수 지음","12,800","11,520","1,280","10%","640점","20171023","193"
"51","자기계발","나를 세우는 단단한 힘 문사철","8954438083","9788954438087","03320","자음과모음","이지성.스토리베리 지음","15,000","13,500","1,500","10%","750점","20171023","331"
"52","자기계발","조용히 이기는 사람들","K642531305","9791186940297","03190","이마","마티아스 뇔케 지음, 이미옥 옮김","13,000","11,700","1,300","10%","650점","20170808","987"
"53","자기계발","레버리지 (반양장)","K052531068","9791130612249","13320","다산북스","롭 무어 지음, 김유미 옮김","15,000","13,500","1,500","10%","750점","20170508","4780"
"54","자기계발","영어책 10번만 읽으면 네이티브 된다","K672531533","9791155323113","03320","라온북","오지연 지음","13,800","12,420","1,380","10%","690점","20171020","430"
"55","자기계발","하버드 마지막 강의","K502531608","9791186805794","03190","비즈니스북스","제임스 라이언 지음, 노지양 옮김","12,500","11,250","1,250","10%","620점","20170821","2073"
"56","자기계발","프레임","8950966441","9788950966447","03320","21세기북스","최인철 지음","16,000","14,400","1,600","10%","800점","20160901","12261"
"57","자기계발","왓칭 Watching","893570346X","9788935703463","03320","정신세계사","김상운 지음","13,000","11,700","1,300","10%","650점","20110412","23023"
"58","자기계발","분노 유발의 심리학","K352531945","9791185428307","03180","생각의날개","클라우디아 호흐브룬 지음, 장혜경 옮김","14,500","13,050","1,450","10%","720점","20171030","281"
"59","자기계발","9등급 꼴찌, 1년 만에 통역사 된 비법","8901215705","9788901215709","03320","리더스북","장동완 지음","14,000","12,600","1,400","10%","700점","20170410","2478"
"60","자기계발","혼자 잘해주고 상처받지 마라","8950967294","9788950967291","03320","21세기북스","유은정 지음","15,000","13,500","1,500","10%","750점","20161027","7930"
"61","자기계발","백만불짜리 습관","899558551X","9788995585511","13320","용오름","브라이언 트레이시 지음, 서사봉 옮김","10,000","9,000","1,000","10%","500점","20050122","14372"
"62","자기계발","겟 스마트","K542531658","9791196132644","03320","빈티지하우스","브라이언 트레이시 지음, 허선영 옮김","15,000","13,500","1,500","10%","750점","20171125","2034"
"63","자기계발","9등급 꼴찌, 1년 만에 통역사 된 비법","8901219085","9788901219080","03320","리더스북","장동완 지음","15,000","13,500","1,500","10%","750점","20171023","1872"
"64","자기계발","성실함의 배신","8970655921","9788970655925","03180","홍익","젠 신체로 지음, 박선령 옮김","13,800","12,420","1,380","10%","690점","20171026","205"
"65","자기계발","미라클 라이프","K312531749","9791157842087","13320","한빛비즈","할 엘로드 지음, 전행선 옮김","13,800","12,420","1,380","10%","690점","20171023","246"
"66","자기계발","허팝과 함께하는 유튜브 크리에이터 되기","K392531220","9791162240007","13000","한빛미디어","허팝.강전희.안정기 지음","15,000","13,500","1,500","10%","750점","20170928","1151"
"67","자기계발","리스토그래피","K172531755","9791160503074","13190","더퀘스트","리사 놀라 지음, 김효정 옮김","14,500","13,050","1,450","10%","720점","20171120","270"
"68","자기계발","우아한 관찰주의자","8935211710","9788935211715","03320","청림출판","에이미 E. 허먼 지음, 문희경 옮김","18,500","16,650","1,850","10%","920점","20170614","3298"
"69","자기계발","내가 상상하면 꿈이 현실이 된다","8965841216","9788965841210","13320","미래지식","김새해 지음","15,000","13,500","1,500","10%","750점","20140530","1083"
"70","자기계발","YouTube 유튜브로 돈 벌기","K152535403","9791187345817","03320","길벗","이혜강.국동원 지음","15,000","13,500","1,500","10%","750점","20190315","4633"
"71","자기계발","지금 이 순간을 살아라","8987203956","9788987203959","03840","양문","에크하르트 톨레 지음, 노혜숙.유영일 옮김","12,500","11,250","1,250","10%","620점","20080902","23399"
"72","자기계발","다섯 가지 상처","K982531352","9791187512219","03190","앵글북스","리즈 부르보 지음, 박선영 옮김","14,500","13,050","1,450","10%","720점","20171130","772"
"73","자기계발","이지성의 꿈꾸는 다락방 (양장)","K122531589","9791185035956","03320","차이정원","이지성 지음","15,000","13,500","1,500","10%","750점","20170630","10736"
"74","자기계발","그래요, 나 민감해요","8958076674","9788958076674","03190","뜨인돌","나가누마 무츠오 지음, 서수지 옮김","12,000","10,800","1,200","10%","600점","20171115","554"
"75","자기계발","말투 하나 바꿨을 뿐인데","K662530939","9791186665503","03190","유노북스","나이토 요시히토 지음, 김한나 옮김","13,000","11,700","1,300","10%","650점","20170310","4920"
"76","자기계발","아티스트 웨이","8986377454","9788986377453","03600","경당","줄리아 카메론 지음, 임지호 옮김","17,000","15,300","1,700","10%","850점","20120510","29845"
"77","자기계발","메모의 재발견","K392531420","9791186805848","03190","비즈니스북스","사이토 다카시 지음, 김윤경 옮김","13,000","11,700","1,300","10%","650점","20170930","787"
"78","자기계발","에고라는 적","8965962099","9788965962090","03190","흐름출판","라이언 홀리데이 지음, 이경식 옮김","14,800","13,320","1,480","10%","740점","20170403","5930"
"79","자기계발","기브앤테이크 Give and Take","8962605813","9788962605815","13320","생각연구소","애덤 그랜트 지음, 윤태준 옮김","17,500","15,750","1,750","10%","870점","20130607","14016"
"80","자기계발","2018 김미경 언니의 달력","K712531229","8809579440000","1","한국경제신문","김미경 지음","22,000","8,800","13,200","60%","90점","20170915","359"
"81","자기계발","치유","8990517745","9788990517746","03840","나들목","루이스 L. 헤이 지음, 박정길 옮김","13,000","11,700","1,300","10%","650점","20120605","10436"
"82","자기계발","끌리는 사람의 다이어리","8984059161","9788984059160","13320","더난출판사","이민규 지음","20,000","18,000","2,000","10%","1,000점","20171027","175"
"83","자기계발","인생 망치는 법","K232531431","9791186921487","03190","이숲","마리 안더슨 지음, 이진 옮김","17,000","15,300","1,700","10%","850점","20171025","224"
"84","자기계발","오늘 또 일을 미루고 말았다","K522531319","9791158461812","03190","북클라우드","나카지마 사토시 지음, 양수현 옮김","13,000","11,700","1,300","10%","650점","20170901","1070"
"85","자기계발","히든 솔루션","K452531851","9791186665749","03190","유노북스","다니엘 R. 카스트로 지음, 이영래 옮김","16,000","14,400","1,600","10%","800점","20171117","215"
"86","자기계발","성과를 지배하는 바인더의 힘 + 3P 바인더 세트","K482434335","9791185982212","14190","스타리치북스","강규형 지음","20,000","18,000","2,000","10%","1,000점","20131005","1774"
"87","자기계발","2018 20대 트렌드 리포트","K342531344","9791195568383","13320","대학내일20대연구소","대학내일20대연구소 지음","16,000","14,400","1,600","10%","800점","20171030","200"
"88","자기계발","질문지능","K402531031","9791187962304","03320","다연","아이작 유 지음","15,000","13,500","1,500","10%","750점","20171007","532"
"89","자기계발","1시간에 1권 퀀텀 독서법","8935211605","9788935211609","03320","청림출판","김병완 지음","15,000","13,500","1,500","10%","750점","20170331","6064"
"90","자기계발","최고들의 일머리 법칙","890121766X","9788901217666","03320","리더스북","김무귀 지음, 장은주 옮김","14,800","13,320","1,480","10%","740점","20170726","1498"
"91","자기계발","김밥 파는 CEO","8996222682","9788996222682","13320","황금사자","김승호 지음","13,000","11,700","1,300","10%","650점","20100405","8431"
"92","자기계발","남은 50을 위한 50세 공부법","K412531541","9791187749462","13330","예문아카이브","와다 히데키 지음, 최진양 옮김","13,800","12,420","1,380","10%","690점","20171105","419"
"93","자기계발","행복을 풀다","8947542148","9788947542142","03320","한국경제신문","모 가댓 지음, 강주헌 옮김","16,000","14,400","1,600","10%","800점","20170622","1665"
"94","자기계발","왓칭 2 Watching 2","8935703974","9788935703975","04320","정신세계사","김상운 지음","17,000","15,300","1,700","10%","850점","20160119","7879"
"95","자기계발","백만장자 시크릿","8925520389","9788925520384","03320","알에이치코리아(RHK)","하브 에커 지음, 나선숙 옮김","12,000","10,800","1,200","10%","600점","20080716","8127"
"96","자기계발","수백권의 좋은글귀 영어명언 다이어리 2018","K462531132","8809584510002","03190","마이클리시(Miklish)","Mike Hwang 지음","15,000","7,500","7,500","50%","80점","20171020","268"
"97","자기계발","회복탄력성","8960864374","9788960864375","13320","위즈덤하우스","김주환 지음","13,000","11,700","1,300","10%","650점","20110317","7613"
"98","자기계발","중국어 6개월에 끝내고 알리바바 입사하기","K252531714","9791187512165","03320","앵글북스","김민지 지음","14,000","12,600","1,400","10%","700점","20170825","564"
"99","자기계발","그럼에도 사는 게 쉽지 않을 때","K232531150","9791185541655","13190","스마트북스","우만란쟝 지음, 오하나 옮김","14,800","13,320","1,480","10%","740점","20171120","328"
"100","자기계발","위대한 나의 발견 강점 혁명","8935211613","9788935211616","03320","청림출판","도널드 클리프턴.톰 래스 지음","30,000","27,000","3,000","10%","1,500점","20170630","12695"
"101","자기계발","트렌드 코리아 다이어리 (Tren. D)","8959894834","9788959894833","13320","미래의창","김난도 지음","12,000","10,800","1,200","10%","600점","20171106","133"
"102","자기계발","말이 무기다","K082531699","9791186805770","03190","비즈니스북스","우메다 사토시 지음, 유나현 옮김","13,000","11,700","1,300","10%","650점","20170731","1349"
"103","자기계발","나는 매일 퇴사를 결심한다","K942531235","9791155323137","03320","라온북","박영록 지음","13,800","12,420","1,380","10%","690점","20171103","247"
"104","자기계발","감정에 솔직하지 못한 나에게","8925562367","9788925562360","03320","알에이치코리아(RHK)","이소라 지음","15,000","13,500","1,500","10%","750점","20170925","363"
"105","자기계발","그림의 힘","8996947407","9788996947400","03320","8.0","김선현 지음","18,800","16,920","1,880","10%","940점","20150302","12920"
"106","자기계발","보물지도","8970340920","9788970340920","13320","나라원","모치즈키 도시타카 지음, 은영미 옮김","12,000","10,800","1,200","10%","600점","20100110","4199"
"107","자기계발","인플루언서 마케팅","8901219646","9788901219646","03320","리더스북","테드 라이트 지음, 김상겸 옮김","14,500","13,050","1,450","10%","720점","20171025","472"
"108","자기계발","좋아하는 것을 돈으로 바꾸는 법","K272531127","9791157682874","03190","동양북스(동양문고)","멘탈리스트 다이고 지음, 김해용 옮김","13,000","11,700","1,300","10%","650점","20170915","658"
"109","자기계발","슈퍼 파워 암기법","K712531826","9791155427200","03320","매일경제신문사","체스터 산토스 지음, 석혜미 옮김, 정계원 감수","14,000","12,600","1,400","10%","700점","20170920","356"
"110","자기계발","당신은 아무 일 없던 사람보다 강합니다","K822535127","9791187498056","03320","수오서재","김창옥 지음","14,800","13,320","1,480","10%","740점","20161010","6104"
"111","자기계발","에니어그램의 지혜","8956992126","9788956992129","03180","한문화","돈 리처드 리소.러스 허드슨 지음, 주혜명 옮김","32,000","28,800","3,200","10%","1,600점","20150430","7499"
"112","자기계발","5분의 기적 EFT","8934978902","9788934978909","03180","김영사","최인원 지음","22,000","19,800","2,200","10%","1,100점","20171017","1537"
"113","자기계발","두근두근: 변화의 시작","K212531587","9791129400758","13190","로크미디어","신영준 지음","14,900","13,410","1,490","10%","740점","20170629","2199"
"114","자기계발","힐링 이모션","K682531438","9791158883232","03180","판미동","달라이 라마.존 카밧진 지음, 다니엘 골먼 엮음, 김선희 옮김","16,000","14,400","1,600","10%","800점","20171017","364"
"115","자기계발","정신과 의사에게 배우는 자존감 대화법","K102531308","9791195575916","03190","사람과나무사이","문지현 지음","16,500","14,850","1,650","10%","820점","20170808","1911"
"116","자기계발","성공하는 사람들의 7가지 습관","8934977914","9788934977919","03320","김영사","스티븐 코비 지음, 김경섭 옮김","18,900","17,010","1,890","10%","940점","20170502","29443"
"117","자기계발","그녀를 모르는 그에게","8965746337","9788965746331","03180","해냄","존 가트맨 외 지음, 정미나 옮김","16,000","14,400","1,600","10%","800점","20170918","268"
"118","자기계발","휘게 라이프, 편안하게 함께 따뜻하게","8960869899","9788960869899","03320","위즈덤하우스","마이크 비킹 지음, 정여진 옮김","14,000","12,600","1,400","10%","700점","20161024","2456"
"119","자기계발","설득의 심리학","8950949156","9788950949150","13320","21세기북스","로버트 치알디니 지음, 황혜숙 옮김","16,000","14,400","1,600","10%","800점","20130722","5882"
"120","자기계발","FBI 행동의 심리학","8901110806","9788901110806","03320","리더스북","조 내버로 & 마빈 칼린스 지음, 박정길 옮김","14,000","12,600","1,400","10%","700점","20100913","22197"
"121","자기계발","시크릿","8952206509","9788952206503","03320","살림Biz","론다 번 지음, 김우열 옮김","13,800","12,420","1,380","10%","690점","20070622","113250"
"122","자기계발","카네기 인간관계론 (반양장)","8956370591","9788956370590","04320","씨앗을뿌리는사람","데일 카네기 지음, 최염순 옮김","12,000","10,800","1,200","10%","600점","20041125","36897"
"123","자기계발","끌리는 사람은 매출이 다르다","K512531355","9791188230211","03320","나비의활주로","김주하 지음","13,500","12,150","1,350","10%","670점","20171129","2089"
"124","자기계발","30일 완성 목소리 트레이닝","8960866989","9788960866980","13000","위즈덤하우스","우지은 지음","13,800","12,420","1,380","10%","690점","20140731","2853"
"125","자기계발","심플하게 산다","8955616473","9788955616477","13320","바다출판사","도미니크 로로 지음, 김성희 옮김","12,000","10,800","1,200","10%","600점","20120903","14053"
"126","자기계발","대통령 보고서","8960860298","9788960860292","13320","위즈덤하우스","노무현대통령비서실 보고서 품질향상 연구팀 엮음","13,000","11,700","1,300","10%","650점","20070713","10392"
"127","자기계발","게으른 사람들의 심리학","K162531040","9791195971343","03190","넘버나인","허용회 지음","13,000","11,700","1,300","10%","650점","20171025","195"
"128","자기계발","내 인생의 첫 책쓰기","8998294362","9788998294366","03320","더블:엔","김우태 지음","13,000","11,700","1,300","10%","650점","20171012","344"
"129","자기계발","이카루스 이야기","8947529451","9788947529457","13320","한국경제신문","세스 고딘 지음, 박세연 옮김","14,000","12,600","1,400","10%","700점","20140115","3141"
"130","자기계발","기억력 수업","8932318778","9788932318776","03320","현암사","케빈 호슬리 지음, 김지원 옮김","13,000","11,700","1,300","10%","650점","20171030","298"
"131","자기계발","당신의 성격, 5분이면 알 수 있다","8973434993","9788973434992","13190","평단(평단문화사)","김종구 지음","15,000","13,500","1,500","10%","750점","20171105","325"
"132","자기계발","미라클 모닝 다이어리","K862535740","9791157841554","13320","한빛비즈","할 엘로드 지음, 이현주 옮김","7,500","6,750","750","10%","370점","20161122","1519"
"133","자기계발","신이 선물한 기적 E3","8952772873","9788952772879","03320","알키","팸 그라우트 지음, 엄성수 옮김","14,000","12,600","1,400","10%","700점","20150225","2623"
"134","자기계발","리듬","8935703699","9788935703692","03320","정신세계사","김상운 지음","15,000","13,500","1,500","10%","750점","20130620","4226"
"135","자기계발","매력 자본","8937486539","9788937486531","03320","민음사","캐서린 하킴 지음, 이현주 옮김","16,000","14,400","1,600","10%","800점","20130201","1658"
"136","자기계발","놓치고 싶지 않은 나의 꿈 나의 인생 1","8974259680","9788974259686","14320","국일미디어(국일출판사)","나폴레온 힐 지음, 권혁철 옮김","13,500","12,150","1,350","10%","670점","20151216","4050"
"137","자기계발","아침 5시의 기적","K082536574","9791186805534","03190","비즈니스북스","제프 샌더스 지음, 박은지 옮김","13,000","11,700","1,300","10%","650점","20170210","4171"
"138","자기계발","행동을 디자인하다","K552531757","9791186499733","03320","로고폴리스","마쓰무라 나오히로 지음, 우다혜 옮김","12,800","11,520","1,280","10%","640점","20171107","573"
"139","자기계발","하루 하나씩 나에게 들려주는 긍정 메시지","8969522131","9788969522139","03830","경향BP","사이토 히토리 지음, 장인주 옮김","12,000","10,800","1,200","10%","600점","20171115","1463"
"140","자기계발","악마의 대화법","K032531517","9791196007430","03190","이터","자오좐우 지음, 이정은 옮김","15,000","13,500","1,500","10%","750점","20170925","185"
"141","자기계발","오늘부터 내 인생, 내가 결정합니다","8993635846","9788993635843","03190","갈매나무","마르틴 베를레 지음, 장혜경 옮김","14,000","12,600","1,400","10%","700점","20170724","510"
"142","자기계발","나는 까칠하게 살기로 했다","K892535547","9791130610450","03320","다산북스","양창순 지음","15,000","13,500","1,500","10%","750점","20161129","3691"
"143","자기계발","세일즈, 말부터 바꿔라","K202531815","9791186805817","03320","비즈니스북스","황현진 지음","16,000","14,400","1,600","10%","800점","20170825","2247"
"144","자기계발","나는 이제 참지 않고 말하기로 했다","8993635765","9788993635768","03190","갈매나무","니콜 슈타우딩거 지음, 장혜경 옮김","14,000","12,600","1,400","10%","700점","20161220","1839"
"145","자기계발","리딩으로 리드하라","K942434149","9791185035444","03320","차이정원","이지성 지음","17,000","15,300","1,700","10%","850점","20160405","7908"
"146","자기계발","인생은 멈추지 않는다","K882531049","9791196090418","03190","파우제","하이럼 스미스 지음, 김태훈 옮김","14,000","12,600","1,400","10%","700점","20171108","121"
"147","자기계발","그들이 그렇게 연애하는 까닭","8925545047","9788925545042","03180","랜덤하우스코리아","아미르 레빈.레이첼 헬러 지음, 이후경 옮김","13,000","11,700","1,300","10%","650점","20111031","5402"
"148","자기계발","몰입 - 인생을 바꾸는 자기 혁명","8925514826","9788925514826","03320","랜덤하우스코리아","황농문 지음","14,000","12,600","1,400","10%","700점","20071210","21900"
"149","자기계발","몰입의 즐거움","K242731587","9788973378869","03180","해냄","미하이 칙센트미하이 지음, 이희재 옮김","16,500","14,850","1,650","10%","820점","20071120","10647"
"150","자기계발","온 파이어","8901220407","9788901220406","03190","갤리온","존 오리어리 지음, 백지선 옮김","15,000","13,500","1,500","10%","750점","20171122","537"
"151","자기계발","표현하는 생활의 즐거움","K792531249","9791195916696","13590","소울하우스","박윤아","14,000","12,600","1,400","10%","700점","20171101","76"
"152","자기계발","우리는 좁아도 홀가분하게 산다","8970342672","9788970342672","13590","나라원","가토 교코 지음, 은영미 옮김","13,000","11,700","1,300","10%","650점","20170831","333"
"153","자기계발","한 걸음을 걸어도 나답게","K042531001","9791186560471","03320","인플루엔셜(주)","강수진 지음","14,900","13,410","1,490","10%","740점","20170728","1619"
"154","자기계발","김승호의 100번 노트 - 전4권","K452531683","9791188331055","03320","스노우폭스북스","김승호 지음","14,000","12,600","1,400","10%","700점","20170707","635"
"155","자기계발","습관의 힘","890115059X","9788901150598","03320","갤리온","찰스 두히그 지음, 강주헌 옮김","16,000","14,400","1,600","10%","800점","20121030","22860"
"156","자기계발","습의 시대","K872531538","9791187993353","03320","트러스트북스","이현준.황태섭 지음","15,000","13,500","1,500","10%","750점","20171013","133"
"157","자기계발","하버드 1분 과학퍼즐 1","K212531323","9791187604341","14410","책들의정원","하버드 두뇌퍼즐 연구회 지음","8,000","7,200","800","10%","400점","20170930","204"
"158","자기계발","나는 왜 혼자가 편할까?","6000827143","9791157030651","03190","동양북스(동양문고)","오카다 다카시 지음, 김해용 옮김","12,000","10,800","1,200","10%","600점","20150410","4914"
"159","자기계발","인생의 차이를 만드는 독서법, 본깨적","895913760X","9788959137602","13300","위즈덤하우스","박상배 지음","13,800","12,420","1,380","10%","690점","20131001","11905"
"160","자기계발","화성에서 온 남자 금성에서 온 여자","8990514401","9788990514400","03840","동녘라이프(친구미디어)","존 그레이 지음, 김경숙 옮김","13,000","11,700","1,300","10%","650점","20060630","19239"
"161","자기계발","30년만의 휴식","8990984025","9788990984029","03320","비전과리더십","이무석 지음","16,000","14,400","1,600","10%","800점","20060509","13049"
"162","자기계발","매일 마인드맵","K302531545","9791161250588","13320","더디퍼런스","오소희 지음","13,800","12,420","1,380","10%","690점","20171107","751"
"163","자기계발","0초 공부법","K612531517","9791155427194","13320","매일경제신문사","우쓰데 마사미 지음, 강다영 옮김","14,000","12,600","1,400","10%","700점","20170903","516"
"164","자기계발","삶이 내게 말을 걸어올 때","8956992118","9788956992112","03180","한문화","파커 J. 파머 지음, 홍윤주 옮김","12,000","10,800","1,200","10%","600점","20150430","1132"
